scenario,dest,year,sex,edu,pop
no-migration,DNK,2020,m,3,18864
no-migration,DNK,2020,m,4,637304
no-migration,DNK,2020,m,5,1064471
no-migration,DNK,2020,m,6,671638
no-migration,DNK,2025,f,1,145717
no-migration,DNK,2025,f,2,5781
no-migration,DNK,2025,f,3,22406
no-migration,DNK,2025,f,4,688100
no-migration,DNK,2025,f,5,1005577
no-migration,DNK,2025,f,6,902747
no-migration,DNK,2025,m,1,153310
no-migration,DNK,2025,m,2,4895
no-migration,DNK,2025,m,3,18020
no-migration,DNK,2025,m,4,678082
no-migration,DNK,2025,m,5,1127782
no-migration,DNK,2025,m,6,755595
no-migration,DNK,2030,f,1,860
no-migration,DNK,2030,f,2,5664
no-migration,DNK,2030,f,3,21137
no-migration,DNK,2030,f,4,628105
no-migration,DNK,2030,f,5,1076882
no-migration,DNK,2030,f,6,1055968
no-migration,DNK,2030,m,1,881
no-migration,DNK,2030,m,2,4827
no-migration,DNK,2030,m,3,16886
no-migration,DNK,2030,m,4,643290
no-migration,DNK,2030,m,5,1203195
no-migration,DNK,2030,m,6,883598
no-migration,DNK,2035,f,1,920
no-migration,DNK,2035,f,2,5192
no-migration,DNK,2035,f,3,18818
no-migration,DNK,2035,f,4,552889
no-migration,DNK,2035,f,5,1073061
no-migration,DNK,2035,f,6,1147747
no-migration,DNK,2035,m,1,943
no-migration,DNK,2035,m,2,4395
no-migration,DNK,2035,m,3,14655
no-migration,DNK,2035,m,4,589478
no-migration,DNK,2035,m,5,1203109
no-migration,DNK,2035,m,6,947187
no-migration,DNK,2040,f,1,959
no-migration,DNK,2040,f,2,4863
no-migration,DNK,2040,f,3,16949
no-migration,DNK,2040,f,4,495399
no-migration,DNK,2040,f,5,1054264
no-migration,DNK,2040,f,6,1226391
no-migration,DNK,2040,m,1,984
no-migration,DNK,2040,m,2,4101
no-migration,DNK,2040,m,3,12959
no-migration,DNK,2040,m,4,550701
no-migration,DNK,2040,m,5,1189557
no-migration,DNK,2040,m,6,1000443
no-migration,DNK,2045,f,1,945
no-migration,DNK,2045,f,2,4447
no-migration,DNK,2045,f,3,15094
no-migration,DNK,2045,f,4,448379
no-migration,DNK,2045,f,5,1027785
no-migration,DNK,2045,f,6,1293272
no-migration,DNK,2045,m,1,969
no-migration,DNK,2045,m,2,3695
no-migration,DNK,2045,m,3,11302
no-migration,DNK,2045,m,4,518695
no-migration,DNK,2045,m,5,1171187
no-migration,DNK,2045,m,6,1044674
no-migration,DNK,2050,f,1,911
no-migration,DNK,2050,f,2,3962
no-migration,DNK,2050,f,3,13080
no-migration,DNK,2050,f,4,404680
no-migration,DNK,2050,f,5,998872
no-migration,DNK,2050,f,6,1353777
no-migration,DNK,2050,m,1,934
no-migration,DNK,2050,m,2,3255
no-migration,DNK,2050,m,3,9609
no-migration,DNK,2050,m,4,484845
no-migration,DNK,2050,m,5,1153688
no-migration,DNK,2050,m,6,1084856
no-migration,ESP,2015,f,1,3518374
no-migration,ESP,2015,f,2,2609503
no-migration,ESP,2015,f,3,2990509
no-migration,ESP,2015,f,4,5250774
no-migration,ESP,2015,f,5,3923419
no-migration,ESP,2015,f,6,5058990
no-migration,ESP,2015,m,1,3761473
no-migration,ESP,2015,m,2,1751466
no-migration,ESP,2015,m,3,2727915
no-migration,ESP,2015,m,4,5509027
no-migration,ESP,2015,m,5,4028063
no-migration,ESP,2015,m,6,4752881
no-migration,ESP,2020,f,1,2353515
no-migration,ESP,2020,f,2,2112003
no-migration,ESP,2020,f,3,2633371
no-migration,ESP,2020,f,4,5538321
no-migration,ESP,2020,f,5,4440659
no-migration,ESP,2020,f,6,6231983
no-migration,ESP,2020,m,1,2507508
no-migration,ESP,2020,m,2,1374344
no-migration,ESP,2020,m,3,2326196
no-migration,ESP,2020,m,4,5879962
no-migration,ESP,2020,m,5,4664239
no-migration,ESP,2020,m,6,5775736
no-migration,ESP,2025,f,1,1131259
no-migration,ESP,2025,f,2,1756590
no-migration,ESP,2025,f,3,2628276
no-migration,ESP,2025,f,4,5420368
no-migration,ESP,2025,f,5,5015261
no-migration,ESP,2025,f,6,7161839
no-migration,ESP,2025,m,1,1202224
no-migration,ESP,2025,m,2,1151187
no-migration,ESP,2025,m,3,2403440
no-migration,ESP,2025,m,4,5800695
no-migration,ESP,2025,m,5,5277586
no-migration,ESP,2025,m,6,6520192
no-migration,ESP,2030,f,1,34024
no-migration,ESP,2030,f,2,1412415
no-migration,ESP,2030,f,3,2453550
no-migration,ESP,2030,f,4,5297100
no-migration,ESP,2030,f,5,5402718
no-migration,ESP,2030,f,6,8230724
no-migration,ESP,2030,m,1,37425
no-migration,ESP,2030,m,2,934809
no-migration,ESP,2030,m,3,2280867
no-migration,ESP,2030,m,4,5662663
no-migration,ESP,2030,m,5,5766715
no-migration,ESP,2030,m,6,7385077
no-migration,ESP,2035,f,1,37910
no-migration,ESP,2035,f,2,1105367
no-migration,ESP,2035,f,3,2226155
no-migration,ESP,2035,f,4,4873790
no-migration,ESP,2035,f,5,5424386
no-migration,ESP,2035,f,6,8837746
no-migration,ESP,2035,m,1,41707
no-migration,ESP,2035,m,2,746512
no-migration,ESP,2035,m,3,2107677
no-migration,ESP,2035,m,4,5192402
no-migration,ESP,2035,m,5,5869907
no-migration,ESP,2035,m,6,7753341
no-migration,ESP,2040,f,1,39234
no-migration,ESP,2040,f,2,858392
no-migration,ESP,2040,f,3,2000613
no-migration,ESP,2040,f,4,4437416
no-migration,ESP,2040,f,5,5394996
no-migration,ESP,2040,f,6,9428692
no-migration,ESP,2040,m,1,43187
no-migration,ESP,2040,m,2,605732
no-migration,ESP,2040,m,3,1941521
no-migration,ESP,2040,m,4,4710561
no-migration,ESP,2040,m,5,5913017
no-migration,ESP,2040,m,6,8112466
no-migration,ESP,2045,f,1,39209
no-migration,ESP,2045,f,2,663046
no-migration,ESP,2045,f,3,1767264
no-migration,ESP,2045,f,4,3993063
no-migration,ESP,2045,f,5,5319159
no-migration,ESP,2045,f,6,9980640
no-migration,ESP,2045,m,1,43142
no-migration,ESP,2045,m,2,498158
no-migration,ESP,2045,m,3,1770893
no-migration,ESP,2045,m,4,4236891
no-migration,ESP,2045,m,5,5895744
no-migration,ESP,2045,m,6,8449466
no-migration,ESP,2050,f,1,38701
no-migration,ESP,2050,f,2,517786
no-migration,ESP,2050,f,3,1547042
no-migration,ESP,2050,f,4,3541966
no-migration,ESP,2050,f,5,5195121
no-migration,ESP,2050,f,6,10419847
no-migration,ESP,2050,m,1,42487
no-migration,ESP,2050,m,2,417900
no-migration,ESP,2050,m,3,1608532
no-migration,ESP,2050,m,4,3776840
no-migration,ESP,2050,m,5,5822674
no-migration,ESP,2050,m,6,8692195
no-migration,EST,2015,f,1,101998
no-migration,EST,2015,f,2,6175
no-migration,EST,2015,f,3,38789
no-migration,EST,2015,f,4,93589
no-migration,EST,2015,f,5,208911
no-migration,EST,2015,f,6,242841
no-migration,EST,2015,m,1,107682
no-migration,EST,2015,m,2,2823
no-migration,EST,2015,m,3,26147
no-migration,EST,2015,m,4,90630
no-migration,EST,2015,m,5,230126
no-migration,EST,2015,m,6,146331
no-migration,EST,2020,f,1,71756
no-migration,EST,2020,f,2,4567
no-migration,EST,2020,f,3,27765
no-migration,EST,2020,f,4,90006
no-migration,EST,2020,f,5,213372
no-migration,EST,2020,f,6,276957
no-migration,EST,2020,m,1,75930
no-migration,EST,2020,m,2,2114
no-migration,EST,2020,m,3,19569
no-migration,EST,2020,m,4,90440
no-migration,EST,2020,m,5,238098
no-migration,EST,2020,m,6,176367
no-migration,EST,2025,f,1,35657
no-migration,EST,2025,f,2,3382
no-migration,EST,2025,f,3,25181
no-migration,EST,2025,f,4,85196
no-migration,EST,2025,f,5,218584
no-migration,EST,2025,f,6,304903
no-migration,EST,2025,m,1,37667
no-migration,EST,2025,m,2,1901
no-migration,EST,2025,m,3,22014
no-migration,EST,2025,m,4,93665
no-migration,EST,2025,m,5,244997
no-migration,EST,2025,m,6,198845
no-migration,EST,2030,f,1,695
no-migration,EST,2030,f,2,2454
no-migration,EST,2030,f,3,20468
no-migration,EST,2030,f,4,78453
no-migration,EST,2030,f,5,222788
no-migration,EST,2030,f,6,333421
no-migration,EST,2030,m,1,854
no-migration,EST,2030,m,2,1656
no-migration,EST,2030,m,3,20423
no-migration,EST,2030,m,4,91663
no-migration,EST,2030,m,5,254156
no-migration,EST,2030,m,6,223470
no-migration,EST,2035,f,1,746
no-migration,EST,2035,f,2,1787
no-migration,EST,2035,f,3,16999
no-migration,EST,2035,f,4,67645
no-migration,EST,2035,f,5,211639
no-migration,EST,2035,f,6,344329
no-migration,EST,2035,m,1,912
no-migration,EST,2035,m,2,1375
no-migration,EST,2035,m,3,18676
no-migration,EST,2035,m,4,83914
no-migration,EST,2035,m,5,248245
no-migration,EST,2035,m,6,230451
no-migration,EST,2040,f,1,747
no-migration,EST,2040,f,2,1404
no-migration,EST,2040,f,3,14792
no-migration,EST,2040,f,4,58538
no-migration,EST,2040,f,5,199448
no-migration,EST,2040,f,6,354265
no-migration,EST,2040,m,1,912
no-migration,EST,2040,m,2,1173
no-migration,EST,2040,m,3,17288
no-migration,EST,2040,m,4,76630
no-migration,EST,2040,m,5,240906
no-migration,EST,2040,m,6,238047
no-migration,EST,2045,f,1,737
no-migration,EST,2045,f,2,1126
no-migration,EST,2045,f,3,13225
no-migration,EST,2045,f,4,50970
no-migration,EST,2045,f,5,186755
no-migration,EST,2045,f,6,363154
no-migration,EST,2045,m,1,895
no-migration,EST,2045,m,2,985
no-migration,EST,2045,m,3,15978
no-migration,EST,2045,m,4,69738
no-migration,EST,2045,m,5,232285
no-migration,EST,2045,m,6,246565
no-migration,EST,2050,f,1,722
no-migration,EST,2050,f,2,917
no-migration,EST,2050,f,3,12365
no-migration,EST,2050,f,4,45430
no-migration,EST,2050,f,5,173759
no-migration,EST,2050,f,6,369255
no-migration,EST,2050,m,1,868
no-migration,EST,2050,m,2,814
no-migration,EST,2050,m,3,15127
no-migration,EST,2050,m,4,63848
no-migration,EST,2050,m,5,222381
no-migration,EST,2050,m,6,253936
no-migration,FIN,2015,f,1,437695
no-migration,FIN,2015,f,2,1871
no-migration,FIN,2015,f,3,5901
no-migration,FIN,2015,f,4,735984
no-migration,FIN,2015,f,5,834317
no-migration,FIN,2015,f,6,718483
no-migration,FIN,2015,m,1,457830
no-migration,FIN,2015,m,2,2213
no-migration,FIN,2015,m,3,7094
no-migration,FIN,2015,m,4,713052
no-migration,FIN,2015,m,5,904592
no-migration,FIN,2015,m,6,571797
no-migration,FIN,2020,f,1,294800
no-migration,FIN,2020,f,2,1613
no-migration,FIN,2020,f,3,24133
no-migration,FIN,2020,f,4,619337
no-migration,FIN,2020,f,5,904727
no-migration,FIN,2020,f,6,906309
no-migration,FIN,2020,m,1,308014
no-migration,FIN,2020,m,2,1797
no-migration,FIN,2020,m,3,24811
no-migration,FIN,2020,m,4,612529
no-migration,FIN,2020,m,5,1004847
no-migration,FIN,2020,m,6,731546
no-migration,FIN,2025,f,1,146758
no-migration,FIN,2025,f,2,2156
no-migration,FIN,2025,f,3,37879
no-migration,FIN,2025,f,4,557976
no-migration,FIN,2025,f,5,1007345
no-migration,FIN,2025,f,6,1008600
no-migration,FIN,2025,m,1,153578
no-migration,FIN,2025,m,2,2333
no-migration,FIN,2025,m,3,43319
no-migration,FIN,2025,m,4,567521
no-migration,FIN,2025,m,5,1119085
no-migration,FIN,2025,m,6,807156
no-migration,FIN,2030,f,1,723
no-migration,FIN,2030,f,2,2299
no-migration,FIN,2030,f,3,38276
no-migration,FIN,2030,f,4,488380
no-migration,FIN,2030,f,5,1088971
no-migration,FIN,2030,f,6,1148150
no-migration,FIN,2030,m,1,735
no-migration,FIN,2030,m,2,2478
no-migration,FIN,2030,m,3,45273
no-migration,FIN,2030,m,4,509108
no-migration,FIN,2030,m,5,1217781
no-migration,FIN,2030,m,6,919520
no-migration,FIN,2035,f,1,796
no-migration,FIN,2035,f,2,2258
no-migration,FIN,2035,f,3,38289
no-migration,FIN,2035,f,4,413714
no-migration,FIN,2035,f,5,1092156
no-migration,FIN,2035,f,6,1217335
no-migration,FIN,2035,m,1,812
no-migration,FIN,2035,m,2,2420
no-migration,FIN,2035,m,3,46564
no-migration,FIN,2035,m,4,443454
no-migration,FIN,2035,m,5,1237664
no-migration,FIN,2035,m,6,956963
no-migration,FIN,2040,f,1,857
no-migration,FIN,2040,f,2,2247
no-migration,FIN,2040,f,3,37090
no-migration,FIN,2040,f,4,347741
no-migration,FIN,2040,f,5,1082088
no-migration,FIN,2040,f,6,1283672
no-migration,FIN,2040,m,1,876
no-migration,FIN,2040,m,2,2391
no-migration,FIN,2040,m,3,46882
no-migration,FIN,2040,m,4,387318
no-migration,FIN,2040,m,5,1244935
no-migration,FIN,2040,m,6,992886
no-migration,FIN,2045,f,1,847
no-migration,FIN,2045,f,2,2153
no-migration,FIN,2045,f,3,36190
no-migration,FIN,2045,f,4,293123
no-migration,FIN,2045,f,5,1056361
no-migration,FIN,2045,f,6,1348675
no-migration,FIN,2045,m,1,865
no-migration,FIN,2045,m,2,2276
no-migration,FIN,2045,m,3,47306
no-migration,FIN,2045,m,4,340488
no-migration,FIN,2045,m,5,1239912
no-migration,FIN,2045,m,6,1031081
no-migration,FIN,2050,f,1,819
no-migration,FIN,2050,f,2,2018
no-migration,FIN,2050,f,3,35026
no-migration,FIN,2050,f,4,250709
no-migration,FIN,2050,f,5,1022745
no-migration,FIN,2050,f,6,1410479
no-migration,FIN,2050,m,1,836
no-migration,FIN,2050,m,2,2103
no-migration,FIN,2050,m,3,47425
no-migration,FIN,2050,m,4,302343
no-migration,FIN,2050,m,5,1227582
no-migration,FIN,2050,m,6,1071627
no-migration,FRA,2015,f,1,6029719
no-migration,FRA,2015,f,2,411606
no-migration,FRA,2015,f,3,5092496
no-migration,FRA,2015,f,4,5474837
no-migration,FRA,2015,f,5,10058943
no-migration,FRA,2015,f,6,7078551
no-migration,FRA,2015,m,1,6302728
no-migration,FRA,2015,m,2,355570
no-migration,FRA,2015,m,3,3368756
no-migration,FRA,2015,m,4,4774210
no-migration,FRA,2015,m,5,11104973
no-migration,FRA,2015,m,6,6123677
no-migration,FRA,2020,f,1,4015474
no-migration,FRA,2020,f,2,347393
no-migration,FRA,2020,f,3,4471139
no-migration,FRA,2020,f,4,5423876
no-migration,FRA,2020,f,5,11146278
no-migration,FRA,2020,f,6,9213389
no-migration,FRA,2020,m,1,4199718
no-migration,FRA,2020,m,2,289395
no-migration,FRA,2020,m,3,3018090
no-migration,FRA,2020,m,4,4699453
no-migration,FRA,2020,m,5,12282122
no-migration,FRA,2020,m,6,8137883
no-migration,FRA,2025,f,1,1990792
no-migration,FRA,2025,f,2,307626
no-migration,FRA,2025,f,3,3982111
no-migration,FRA,2025,f,4,5180206
no-migration,FRA,2025,f,5,12280745
no-migration,FRA,2025,f,6,11272624
no-migration,FRA,2025,m,1,2084544
no-migration,FRA,2025,m,2,247722
no-migration,FRA,2025,m,3,2784657
no-migration,FRA,2025,m,4,4530515
no-migration,FRA,2025,m,5,13468356
no-migration,FRA,2025,m,6,9956634
no-migration,FRA,2030,f,1,49217
no-migration,FRA,2030,f,2,271257
no-migration,FRA,2030,f,3,3418239
no-migration,FRA,2030,f,4,4994084
no-migration,FRA,2030,f,5,13174300
no-migration,FRA,2030,f,6,13509806
no-migration,FRA,2030,m,1,62354
no-migration,FRA,2030,m,2,208411
no-migration,FRA,2030,m,3,2431524
no-migration,FRA,2030,m,4,4403323
no-migration,FRA,2030,m,5,14391822
no-migration,FRA,2030,m,6,12000004
no-migration,FRA,2035,f,1,52624
no-migration,FRA,2035,f,2,229232
no-migration,FRA,2035,f,3,2867254
no-migration,FRA,2035,f,4,4596554
no-migration,FRA,2035,f,5,13165591
no-migration,FRA,2035,f,6,14919389
no-migration,FRA,2035,m,1,67076
no-migration,FRA,2035,m,2,163988
no-migration,FRA,2035,m,3,2094641
no-migration,FRA,2035,m,4,4058847
no-migration,FRA,2035,m,5,14358624
no-migration,FRA,2035,m,6,13159902
no-migration,FRA,2040,f,1,51731
no-migration,FRA,2040,f,2,195259
no-migration,FRA,2040,f,3,2365350
no-migration,FRA,2040,f,4,4227313
no-migration,FRA,2040,f,5,13046751
no-migration,FRA,2040,f,6,16306410
no-migration,FRA,2040,m,1,67008
no-migration,FRA,2040,m,2,130228
no-migration,FRA,2040,m,3,1798152
no-migration,FRA,2040,m,4,3738991
no-migration,FRA,2040,m,5,14219655
no-migration,FRA,2040,m,6,14294265
no-migration,FRA,2045,f,1,50532
no-migration,FRA,2045,f,2,163358
no-migration,FRA,2045,f,3,1927817
no-migration,FRA,2045,f,4,3872448
no-migration,FRA,2045,f,5,12778167
no-migration,FRA,2045,f,6,17641026
no-migration,FRA,2045,m,1,66324
no-migration,FRA,2045,m,2,101923
no-migration,FRA,2045,m,3,1555222
no-migration,FRA,2045,m,4,3451948
no-migration,FRA,2045,m,5,13949762
no-migration,FRA,2045,m,6,15380370
no-migration,FRA,2050,f,1,49393
no-migration,FRA,2050,f,2,132852
no-migration,FRA,2050,f,3,1573055
no-migration,FRA,2050,f,4,3512208
no-migration,FRA,2050,f,5,12401278
no-migration,FRA,2050,f,6,18887712
no-migration,FRA,2050,m,1,65379
no-migration,FRA,2050,m,2,78699
no-migration,FRA,2050,m,3,1371718
no-migration,FRA,2050,m,4,3175496
no-migration,FRA,2050,m,5,13602585
no-migration,FRA,2050,m,6,16404659
no-migration,GBR,2015,f,1,5927350
no-migration,GBR,2015,f,2,127811
no-migration,GBR,2015,f,3,296674
no-migration,GBR,2015,f,4,10244143
no-migration,GBR,2015,f,5,8618270
no-migration,GBR,2015,f,6,7471452
no-migration,GBR,2015,m,1,6223335
no-migration,GBR,2015,m,2,97007
no-migration,GBR,2015,m,3,241310
no-migration,GBR,2015,m,4,8603410
no-migration,GBR,2015,m,5,9223062
no-migration,GBR,2015,m,6,7307195
no-migration,GBR,2020,f,1,3874506
no-migration,GBR,2020,f,2,109828
no-migration,GBR,2020,f,3,239931
no-migration,GBR,2020,f,4,10014325
no-migration,GBR,2020,f,5,9400842
no-migration,GBR,2020,f,6,9550468
no-migration,GBR,2020,m,1,4067949
no-migration,GBR,2020,m,2,78731
no-migration,GBR,2020,m,3,189234
no-migration,GBR,2020,m,4,8690918
no-migration,GBR,2020,m,5,10038670
no-migration,GBR,2020,m,6,9297890
no-migration,GBR,2025,f,1,1978044
no-migration,GBR,2025,f,2,101732
no-migration,GBR,2025,f,3,215967
no-migration,GBR,2025,f,4,8974752
no-migration,GBR,2025,f,5,11015505
no-migration,GBR,2025,f,6,11274797
no-migration,GBR,2025,m,1,2080558
no-migration,GBR,2025,m,2,73394
no-migration,GBR,2025,m,3,173252
no-migration,GBR,2025,m,4,8075295
no-migration,GBR,2025,m,5,11565775
no-migration,GBR,2025,m,6,10873551
no-migration,GBR,2030,f,1,17124
no-migration,GBR,2030,f,2,92294
no-migration,GBR,2030,f,3,192244
no-migration,GBR,2030,f,4,8323273
no-migration,GBR,2030,f,5,12074201
no-migration,GBR,2030,f,6,13126792
no-migration,GBR,2030,m,1,17927
no-migration,GBR,2030,m,2,66628
no-migration,GBR,2030,m,3,156104
no-migration,GBR,2030,m,4,7734653
no-migration,GBR,2030,m,5,12607591
no-migration,GBR,2030,m,6,12569770
no-migration,GBR,2035,f,1,2864
no-migration,GBR,2035,f,2,79191
no-migration,GBR,2035,f,3,160736
no-migration,GBR,2035,f,4,7249942
no-migration,GBR,2035,f,5,12286855
no-migration,GBR,2035,f,6,14210888
no-migration,GBR,2035,m,1,2967
no-migration,GBR,2035,m,2,56090
no-migration,GBR,2035,m,3,129425
no-migration,GBR,2035,m,4,6928447
no-migration,GBR,2035,m,5,12786711
no-migration,GBR,2035,m,6,13439462
no-migration,GBR,2040,f,1,3219
no-migration,GBR,2040,f,2,69068
no-migration,GBR,2040,f,3,138915
no-migration,GBR,2040,f,4,6271771
no-migration,GBR,2040,f,5,12351961
no-migration,GBR,2040,f,6,15269629
no-migration,GBR,2040,m,1,3335
no-migration,GBR,2040,m,2,48646
no-migration,GBR,2040,m,3,111598
no-migration,GBR,2040,m,4,6184078
no-migration,GBR,2040,m,5,12857968
no-migration,GBR,2040,m,6,14277687
no-migration,GBR,2045,f,1,3432
no-migration,GBR,2045,f,2,59191
no-migration,GBR,2045,f,3,119006
no-migration,GBR,2045,f,4,5395496
no-migration,GBR,2045,f,5,12277950
no-migration,GBR,2045,f,6,16356588
no-migration,GBR,2045,m,1,3552
no-migration,GBR,2045,m,2,41734
no-migration,GBR,2045,m,3,95390
no-migration,GBR,2045,m,4,5508803
no-migration,GBR,2045,m,5,12821278
no-migration,GBR,2045,m,6,15155320
no-migration,GBR,2050,f,1,3590
no-migration,GBR,2050,f,2,49360
no-migration,GBR,2050,f,3,99913
no-migration,GBR,2050,f,4,4621034
no-migration,GBR,2050,f,5,12103643
no-migration,GBR,2050,f,6,17421246
no-migration,GBR,2050,m,1,3711
no-migration,GBR,2050,m,2,35173
no-migration,GBR,2050,m,3,80057
no-migration,GBR,2050,m,4,4889999
no-migration,GBR,2050,m,5,12708328
no-migration,GBR,2050,m,6,16036917
no-migration,GRC,2015,f,1,782606
no-migration,GRC,2015,f,2,468554
no-migration,GRC,2015,f,3,1210205
no-migration,GRC,2015,f,4,581685
no-migration,GRC,2015,f,5,1306210
no-migration,GRC,2015,f,6,1213432
no-migration,GRC,2015,m,1,818675
no-migration,GRC,2015,m,2,227509
no-migration,GRC,2015,m,3,1019534
no-migration,GRC,2015,m,4,623363
no-migration,GRC,2015,m,5,1398212
no-migration,GRC,2015,m,6,1151662
no-migration,GRC,2020,f,1,522895
no-migration,GRC,2020,f,2,350471
no-migration,GRC,2020,f,3,1078634
no-migration,GRC,2020,f,4,611466
no-migration,GRC,2020,f,5,1441640
no-migration,GRC,2020,f,6,1496598
no-migration,GRC,2020,m,1,552202
no-migration,GRC,2020,m,2,162162
no-migration,GRC,2020,m,3,872062
no-migration,GRC,2020,m,4,657971
no-migration,GRC,2020,m,5,1553683
no-migration,GRC,2020,m,6,1379322
no-migration,GRC,2025,f,1,259388
no-migration,GRC,2025,f,2,264680
no-migration,GRC,2025,f,3,1001205
no-migration,GRC,2025,f,4,592301
no-migration,GRC,2025,f,5,1570633
no-migration,GRC,2025,f,6,1737684
no-migration,GRC,2025,m,1,273612
no-migration,GRC,2025,m,2,119963
no-migration,GRC,2025,m,3,799700
no-migration,GRC,2025,m,4,627046
no-migration,GRC,2025,m,5,1700663
no-migration,GRC,2025,m,6,1571861
no-migration,GRC,2030,f,1,18789
no-migration,GRC,2030,f,2,188699
no-migration,GRC,2030,f,3,889994
no-migration,GRC,2030,f,4,571301
no-migration,GRC,2030,f,5,1664744
no-migration,GRC,2030,f,6,2000194
no-migration,GRC,2030,m,1,18692
no-migration,GRC,2030,m,2,88051
no-migration,GRC,2030,m,3,695954
no-migration,GRC,2030,m,4,601059
no-migration,GRC,2030,m,5,1819395
no-migration,GRC,2030,m,6,1779369
no-migration,GRC,2035,f,1,21829
no-migration,GRC,2035,f,2,127535
no-migration,GRC,2035,f,3,767755
no-migration,GRC,2035,f,4,529114
no-migration,GRC,2035,f,5,1646209
no-migration,GRC,2035,f,6,2142553
no-migration,GRC,2035,m,1,20960
no-migration,GRC,2035,m,2,64793
no-migration,GRC,2035,m,3,591207
no-migration,GRC,2035,m,4,551709
no-migration,GRC,2035,m,5,1821632
no-migration,GRC,2035,m,6,1860082
no-migration,GRC,2040,f,1,23400
no-migration,GRC,2040,f,2,86275
no-migration,GRC,2040,f,3,646538
no-migration,GRC,2040,f,4,483960
no-migration,GRC,2040,f,5,1616786
no-migration,GRC,2040,f,6,2275146
no-migration,GRC,2040,m,1,21688
no-migration,GRC,2040,m,2,50966
no-migration,GRC,2040,m,3,497552
no-migration,GRC,2040,m,4,499179
no-migration,GRC,2040,m,5,1812460
no-migration,GRC,2040,m,6,1934158
no-migration,GRC,2045,f,1,24114
no-migration,GRC,2045,f,2,60570
no-migration,GRC,2045,f,3,528641
no-migration,GRC,2045,f,4,442669
no-migration,GRC,2045,f,5,1569502
no-migration,GRC,2045,f,6,2393848
no-migration,GRC,2045,m,1,21515
no-migration,GRC,2045,m,2,41860
no-migration,GRC,2045,m,3,415950
no-migration,GRC,2045,m,4,452299
no-migration,GRC,2045,m,5,1783955
no-migration,GRC,2045,m,6,1998990
no-migration,GRC,2050,f,1,24573
no-migration,GRC,2050,f,2,45183
no-migration,GRC,2050,f,3,420975
no-migration,GRC,2050,f,4,402544
no-migration,GRC,2050,f,5,1508867
no-migration,GRC,2050,f,6,2488514
no-migration,GRC,2050,m,1,21064
no-migration,GRC,2050,m,2,35288
no-migration,GRC,2050,m,3,348751
no-migration,GRC,2050,m,4,408966
no-migration,GRC,2050,m,5,1741258
no-migration,GRC,2050,m,6,2045937
no-migration,HRV,2015,f,1,305781
no-migration,HRV,2015,f,2,39370
no-migration,HRV,2015,f,3,52005
no-migration,HRV,2015,f,4,594485
no-migration,HRV,2015,f,5,823204
no-migration,HRV,2015,f,6,348622
no-migration,HRV,2015,m,1,323385
no-migration,HRV,2015,m,2,13827
no-migration,HRV,2015,m,3,26658
no-migration,HRV,2015,m,4,387878
no-migration,HRV,2015,m,5,972050
no-migration,HRV,2015,m,6,291005
no-migration,HRV,2020,f,1,204803
no-migration,HRV,2020,f,2,26891
no-migration,HRV,2020,f,3,40092
