scenario,dest,year,age,sex,pop
benchmark,BGR,2020,55,f,234661
benchmark,BGR,2020,55,m,226761
benchmark,BGR,2020,60,f,243608
benchmark,BGR,2020,60,m,215834
benchmark,BGR,2020,65,f,249260
benchmark,BGR,2020,65,m,199280
benchmark,BGR,2020,70,f,237370
benchmark,BGR,2020,70,m,168673
benchmark,BGR,2020,75,f,170823
benchmark,BGR,2020,75,m,108037
benchmark,BGR,2020,80,f,120629
benchmark,BGR,2020,80,m,68015
benchmark,BGR,2020,85,f,68062
benchmark,BGR,2020,85,m,36027
benchmark,BGR,2020,90,f,19026
benchmark,BGR,2020,90,m,9886
benchmark,BGR,2020,95,f,3851
benchmark,BGR,2020,95,m,2159
benchmark,BGR,2020,100,f,1138
benchmark,BGR,2020,100,m,1027
benchmark,BGR,2025,0,f,138732
benchmark,BGR,2025,0,m,146522
benchmark,BGR,2025,5,f,152931
benchmark,BGR,2025,5,m,161996
benchmark,BGR,2025,10,f,154382
benchmark,BGR,2025,10,m,164478
benchmark,BGR,2025,15,f,159158
benchmark,BGR,2025,15,m,169402
benchmark,BGR,2025,20,f,148384
benchmark,BGR,2025,20,m,158166
benchmark,BGR,2025,25,f,147000
benchmark,BGR,2025,25,m,156147
benchmark,BGR,2025,30,f,190064
benchmark,BGR,2025,30,m,201564
benchmark,BGR,2025,35,f,227931
benchmark,BGR,2025,35,m,240354
benchmark,BGR,2025,40,f,225754
benchmark,BGR,2025,40,m,242107
benchmark,BGR,2025,45,f,249711
benchmark,BGR,2025,45,m,261851
benchmark,BGR,2025,50,f,243726
benchmark,BGR,2025,50,m,250537
benchmark,BGR,2025,55,f,223458
benchmark,BGR,2025,55,m,218833
benchmark,BGR,2025,60,f,221310
benchmark,BGR,2025,60,m,202715
benchmark,BGR,2025,65,f,224534
benchmark,BGR,2025,65,m,183981
benchmark,BGR,2025,70,f,221307
benchmark,BGR,2025,70,m,160441
benchmark,BGR,2025,75,f,199484
benchmark,BGR,2025,75,m,126163
benchmark,BGR,2025,80,f,124910
benchmark,BGR,2025,80,m,69797
benchmark,BGR,2025,85,f,67229
benchmark,BGR,2025,85,m,34271
benchmark,BGR,2025,90,f,24067
benchmark,BGR,2025,90,m,12789
benchmark,BGR,2025,95,f,3880
benchmark,BGR,2025,95,m,2618
benchmark,BGR,2025,100,f,1196
benchmark,BGR,2025,100,m,1099
benchmark,BGR,2030,0,f,124401
benchmark,BGR,2030,0,m,131462
benchmark,BGR,2030,5,f,135914
benchmark,BGR,2030,5,m,144037
benchmark,BGR,2030,10,f,149799
benchmark,BGR,2030,10,m,159109
benchmark,BGR,2030,15,f,151051
benchmark,BGR,2030,15,m,161318
benchmark,BGR,2030,20,f,156139
benchmark,BGR,2030,20,m,166385
benchmark,BGR,2030,25,f,145977
benchmark,BGR,2030,25,m,155642
benchmark,BGR,2030,30,f,144840
benchmark,BGR,2030,30,m,153745
benchmark,BGR,2030,35,f,186974
benchmark,BGR,2030,35,m,197706
benchmark,BGR,2030,40,f,223949
benchmark,BGR,2030,40,m,234524
benchmark,BGR,2030,45,f,221138
benchmark,BGR,2030,45,m,234570
benchmark,BGR,2030,50,f,242768
benchmark,BGR,2030,50,m,249872
benchmark,BGR,2030,55,f,235035
benchmark,BGR,2030,55,m,234157
benchmark,BGR,2030,60,f,212674
benchmark,BGR,2030,60,m,198288
benchmark,BGR,2030,65,f,206869
benchmark,BGR,2030,65,m,176357
benchmark,BGR,2030,70,f,202751
benchmark,BGR,2030,70,m,151419
benchmark,BGR,2030,75,f,190728
benchmark,BGR,2030,75,m,123704
benchmark,BGR,2030,80,f,149208
benchmark,BGR,2030,80,m,83422
benchmark,BGR,2030,85,f,73027
benchmark,BGR,2030,85,m,36582
benchmark,BGR,2030,90,f,25382
benchmark,BGR,2030,90,m,12390
benchmark,BGR,2030,95,f,5191
benchmark,BGR,2030,95,m,3289
benchmark,BGR,2030,100,f,1228
benchmark,BGR,2030,100,m,1141
benchmark,BGR,2035,0,f,115498
benchmark,BGR,2035,0,m,122191
benchmark,BGR,2035,5,f,122456
benchmark,BGR,2035,5,m,129931
benchmark,BGR,2035,10,f,133611
benchmark,BGR,2035,10,m,141994
benchmark,BGR,2035,15,f,147420
benchmark,BGR,2035,15,m,156869
benchmark,BGR,2035,20,f,148153
benchmark,BGR,2035,20,m,158352
benchmark,BGR,2035,25,f,153603
benchmark,BGR,2035,25,m,163693
benchmark,BGR,2035,30,f,143938
benchmark,BGR,2035,30,m,153386
benchmark,BGR,2035,35,f,142642
benchmark,BGR,2035,35,m,151071
benchmark,BGR,2035,40,f,184009
benchmark,BGR,2035,40,m,193689
benchmark,BGR,2035,45,f,219899
benchmark,BGR,2035,45,m,227968
benchmark,BGR,2035,50,f,216237
benchmark,BGR,2035,50,m,225273
benchmark,BGR,2035,55,f,235311
benchmark,BGR,2035,55,m,235404
benchmark,BGR,2035,60,f,225513
benchmark,BGR,2035,60,m,214923
benchmark,BGR,2035,65,f,200878
benchmark,BGR,2035,65,m,175413
benchmark,BGR,2035,70,f,190006
benchmark,BGR,2035,70,m,148743
benchmark,BGR,2035,75,f,178464
benchmark,BGR,2035,75,m,119675
benchmark,BGR,2035,80,f,148485
benchmark,BGR,2035,80,m,85203
benchmark,BGR,2035,85,f,90778
benchmark,BGR,2035,85,m,45138
benchmark,BGR,2035,90,f,29617
benchmark,BGR,2035,90,m,13938
benchmark,BGR,2035,95,f,5878
benchmark,BGR,2035,95,m,3309
benchmark,BGR,2035,100,f,1369
benchmark,BGR,2035,100,m,1217
benchmark,BGR,2040,0,f,111430
benchmark,BGR,2040,0,m,117979
benchmark,BGR,2040,5,f,114084
benchmark,BGR,2040,5,m,121228
benchmark,BGR,2040,10,f,120864
benchmark,BGR,2040,10,m,128637
benchmark,BGR,2040,15,f,132016
benchmark,BGR,2040,15,m,140550
benchmark,BGR,2040,20,f,145396
benchmark,BGR,2040,20,m,154777
benchmark,BGR,2040,25,f,145775
benchmark,BGR,2040,25,m,155793
benchmark,BGR,2040,30,f,151492
benchmark,BGR,2040,30,m,161357
benchmark,BGR,2040,35,f,141894
benchmark,BGR,2040,35,m,150882
benchmark,BGR,2040,40,f,140637
benchmark,BGR,2040,40,m,148359
benchmark,BGR,2040,45,f,181063
benchmark,BGR,2040,45,m,189090
benchmark,BGR,2040,50,f,215694
benchmark,BGR,2040,50,m,219998
benchmark,BGR,2040,55,f,210889
benchmark,BGR,2040,55,m,213872
benchmark,BGR,2040,60,f,227154
benchmark,BGR,2040,60,m,218238
benchmark,BGR,2040,65,f,214969
benchmark,BGR,2040,65,m,193163
benchmark,BGR,2040,70,f,186805
benchmark,BGR,2040,70,m,150867
benchmark,BGR,2040,75,f,170748
benchmark,BGR,2040,75,m,120921
benchmark,BGR,2040,80,f,143310
benchmark,BGR,2040,80,m,85046
benchmark,BGR,2040,85,f,95698
benchmark,BGR,2040,85,m,48539
benchmark,BGR,2040,90,f,39053
benchmark,BGR,2040,90,m,17825
benchmark,BGR,2040,95,f,7307
benchmark,BGR,2040,95,m,3816
benchmark,BGR,2040,100,f,1481
benchmark,BGR,2040,100,m,1232
benchmark,BGR,2045,0,f,107926
benchmark,BGR,2045,0,m,114525
benchmark,BGR,2045,5,f,110624
benchmark,BGR,2045,5,m,117744
benchmark,BGR,2045,10,f,113057
benchmark,BGR,2045,10,m,120543
benchmark,BGR,2045,15,f,119903
benchmark,BGR,2045,15,m,127873
benchmark,BGR,2045,20,f,130706
benchmark,BGR,2045,20,m,139219
benchmark,BGR,2045,25,f,143780
benchmark,BGR,2045,25,m,153016
benchmark,BGR,2045,30,f,143793
benchmark,BGR,2045,30,m,153554
benchmark,BGR,2045,35,f,149292
benchmark,BGR,2045,35,m,158731
benchmark,BGR,2045,40,f,140031
benchmark,BGR,2045,40,m,148369
benchmark,BGR,2045,45,f,138687
benchmark,BGR,2045,45,m,145256
benchmark,BGR,2045,50,f,177983
benchmark,BGR,2045,50,m,183301
benchmark,BGR,2045,55,f,211135
benchmark,BGR,2045,55,m,210242
benchmark,BGR,2045,60,f,204900
benchmark,BGR,2045,60,m,200114
benchmark,BGR,2045,65,f,218038
benchmark,BGR,2045,65,m,198555
benchmark,BGR,2045,70,f,202136
benchmark,BGR,2045,70,m,169300
benchmark,BGR,2045,75,f,170493
benchmark,BGR,2045,75,m,125439
benchmark,BGR,2045,80,f,141426
benchmark,BGR,2045,80,m,89095
benchmark,BGR,2045,85,f,97003
benchmark,BGR,2045,85,m,50528
benchmark,BGR,2045,90,f,44479
benchmark,BGR,2045,90,m,20357
benchmark,BGR,2045,95,f,10085
benchmark,BGR,2045,95,m,4897
benchmark,BGR,2045,100,f,1678
benchmark,BGR,2045,100,m,1300
benchmark,BGR,2050,0,f,102851
benchmark,BGR,2050,0,m,109146
benchmark,BGR,2050,5,f,107542
benchmark,BGR,2050,5,m,114779
benchmark,BGR,2050,10,f,110060
benchmark,BGR,2050,10,m,117600
benchmark,BGR,2050,15,f,112635
benchmark,BGR,2050,15,m,120374
benchmark,BGR,2050,20,f,119181
benchmark,BGR,2050,20,m,127193
benchmark,BGR,2050,25,f,129769
benchmark,BGR,2050,25,m,138177
benchmark,BGR,2050,30,f,142541
benchmark,BGR,2050,30,m,151542
benchmark,BGR,2050,35,f,141703
benchmark,BGR,2050,35,m,150997
benchmark,BGR,2050,40,f,147384
benchmark,BGR,2050,40,m,156149
benchmark,BGR,2050,45,f,138287
benchmark,BGR,2050,45,m,145539
benchmark,BGR,2050,50,f,136724
benchmark,BGR,2050,50,m,141386
benchmark,BGR,2050,55,f,174724
benchmark,BGR,2050,55,m,176120
benchmark,BGR,2050,60,f,206119
benchmark,BGR,2050,60,m,198493
benchmark,BGR,2050,65,f,198141
benchmark,BGR,2050,65,m,184148
benchmark,BGR,2050,70,f,206858
benchmark,BGR,2050,70,m,176604
benchmark,BGR,2050,75,f,187112
benchmark,BGR,2050,75,m,143902
benchmark,BGR,2050,80,f,144512
benchmark,BGR,2050,80,m,95200
benchmark,BGR,2050,85,f,100169
benchmark,BGR,2050,85,m,55357
benchmark,BGR,2050,90,f,48359
benchmark,BGR,2050,90,m,22372
benchmark,BGR,2050,95,f,12671
benchmark,BGR,2050,95,m,5824
benchmark,BGR,2050,100,f,2124
benchmark,BGR,2050,100,m,1447
benchmark,CYP,2015,0,f,23679
benchmark,CYP,2015,0,m,24981
benchmark,CYP,2015,5,f,22108
benchmark,CYP,2015,5,m,23582
benchmark,CYP,2015,10,f,21547
benchmark,CYP,2015,10,m,22630
benchmark,CYP,2015,15,f,24655
benchmark,CYP,2015,15,m,25926
benchmark,CYP,2015,20,f,30087
benchmark,CYP,2015,20,m,32109
benchmark,CYP,2015,25,f,33861
benchmark,CYP,2015,25,m,35138
benchmark,CYP,2015,30,f,35147
benchmark,CYP,2015,30,m,32196
benchmark,CYP,2015,35,f,32313
benchmark,CYP,2015,35,m,27105
benchmark,CYP,2015,40,f,32231
benchmark,CYP,2015,40,m,25852
benchmark,CYP,2015,45,f,29550
benchmark,CYP,2015,45,m,25364
benchmark,CYP,2015,50,f,28687
benchmark,CYP,2015,50,m,26418
benchmark,CYP,2015,55,f,25635
benchmark,CYP,2015,55,m,24573
benchmark,CYP,2015,60,f,23205
benchmark,CYP,2015,60,m,22074
benchmark,CYP,2015,65,f,20563
benchmark,CYP,2015,65,m,19139
benchmark,CYP,2015,70,f,15942
benchmark,CYP,2015,70,m,14318
benchmark,CYP,2015,75,f,12679
benchmark,CYP,2015,75,m,10778
benchmark,CYP,2015,80,f,8786
benchmark,CYP,2015,80,m,6511
benchmark,CYP,2015,85,f,4753
benchmark,CYP,2015,85,m,3224
benchmark,CYP,2015,90,f,1586
benchmark,CYP,2015,90,m,1002
benchmark,CYP,2015,95,f,353
benchmark,CYP,2015,95,m,217
benchmark,CYP,2015,100,f,29
benchmark,CYP,2015,100,m,42
benchmark,CYP,2020,0,f,23743
benchmark,CYP,2020,0,m,25018
benchmark,CYP,2020,5,f,24633
benchmark,CYP,2020,5,m,25545
benchmark,CYP,2020,10,f,22948
benchmark,CYP,2020,10,m,24094
benchmark,CYP,2020,15,f,22935
benchmark,CYP,2020,15,m,23673
benchmark,CYP,2020,20,f,26183
benchmark,CYP,2020,20,m,26968
benchmark,CYP,2020,25,f,31280
benchmark,CYP,2020,25,m,33175
benchmark,CYP,2020,30,f,34025
benchmark,CYP,2020,30,m,35337
benchmark,CYP,2020,35,f,34500
benchmark,CYP,2020,35,m,32161
benchmark,CYP,2020,40,f,31876
benchmark,CYP,2020,40,m,27604
benchmark,CYP,2020,45,f,32100
benchmark,CYP,2020,45,m,26498
benchmark,CYP,2020,50,f,30154
benchmark,CYP,2020,50,m,26181
benchmark,CYP,2020,55,f,29755
benchmark,CYP,2020,55,m,27108
benchmark,CYP,2020,60,f,26745
benchmark,CYP,2020,60,m,24866
benchmark,CYP,2020,65,f,23889
benchmark,CYP,2020,65,m,21854
benchmark,CYP,2020,70,f,20507
benchmark,CYP,2020,70,m,18035
benchmark,CYP,2020,75,f,15068
benchmark,CYP,2020,75,m,12677
benchmark,CYP,2020,80,f,11082
benchmark,CYP,2020,80,m,8462
benchmark,CYP,2020,85,f,6763
benchmark,CYP,2020,85,m,4477
benchmark,CYP,2020,90,f,3255
benchmark,CYP,2020,90,m,2137
benchmark,CYP,2020,95,f,1441
benchmark,CYP,2020,95,m,1177
benchmark,CYP,2020,100,f,1028
benchmark,CYP,2020,100,m,994
benchmark,CYP,2025,0,f,23705
benchmark,CYP,2025,0,m,24821
benchmark,CYP,2025,5,f,25497
benchmark,CYP,2025,5,m,26527
benchmark,CYP,2025,10,f,25846
benchmark,CYP,2025,10,m,26519
benchmark,CYP,2025,15,f,24625
benchmark,CYP,2025,15,m,25577
benchmark,CYP,2025,20,f,24371
benchmark,CYP,2025,20,m,24880
benchmark,CYP,2025,25,f,27708
benchmark,CYP,2025,25,m,28078
benchmark,CYP,2025,30,f,32498
benchmark,CYP,2025,30,m,34337
benchmark,CYP,2025,35,f,34045
benchmark,CYP,2025,35,m,35476
benchmark,CYP,2025,40,f,34104
benchmark,CYP,2025,40,m,32301
benchmark,CYP,2025,45,f,31549
benchmark,CYP,2025,45,m,28024
benchmark,CYP,2025,50,f,31886
benchmark,CYP,2025,50,m,26843
benchmark,CYP,2025,55,f,30364
benchmark,CYP,2025,55,m,26436
benchmark,CYP,2025,60,f,30131
benchmark,CYP,2025,60,m,26959
benchmark,CYP,2025,65,f,26861
benchmark,CYP,2025,65,m,24053
benchmark,CYP,2025,70,f,23425
benchmark,CYP,2025,70,m,20326
benchmark,CYP,2025,75,f,18909
benchmark,CYP,2025,75,m,15638
benchmark,CYP,2025,80,f,12879
benchmark,CYP,2025,80,m,9990
benchmark,CYP,2025,85,f,8217
benchmark,CYP,2025,85,m,5668
benchmark,CYP,2025,90,f,4058
benchmark,CYP,2025,90,m,2560
benchmark,CYP,2025,95,f,1744
benchmark,CYP,2025,95,m,1296
benchmark,CYP,2025,100,f,1074
benchmark,CYP,2025,100,m,1023
benchmark,CYP,2030,0,f,22239
benchmark,CYP,2030,0,m,23428
benchmark,CYP,2030,5,f,25543
benchmark,CYP,2030,5,m,26504
benchmark,CYP,2030,10,f,27109
benchmark,CYP,2030,10,m,27998
benchmark,CYP,2030,15,f,27694
benchmark,CYP,2030,15,m,28241
benchmark,CYP,2030,20,f,26232
benchmark,CYP,2030,20,m,27038
benchmark,CYP,2030,25,f,25749
benchmark,CYP,2030,25,m,26132
benchmark,CYP,2030,30,f,29167
benchmark,CYP,2030,30,m,29238
benchmark,CYP,2030,35,f,33588
benchmark,CYP,2030,35,m,35428
benchmark,CYP,2030,40,f,34203
benchmark,CYP,2030,40,m,35720
benchmark,CYP,2030,45,f,33878
benchmark,CYP,2030,45,m,32490
benchmark,CYP,2030,50,f,31330
benchmark,CYP,2030,50,m,28318
benchmark,CYP,2030,55,f,31658
benchmark,CYP,2030,55,m,26946
benchmark,CYP,2030,60,f,30361
benchmark,CYP,2030,60,m,26261
benchmark,CYP,2030,65,f,30011
benchmark,CYP,2030,65,m,26153
benchmark,CYP,2030,70,f,26307
benchmark,CYP,2030,70,m,22496
benchmark,CYP,2030,75,f,21681
benchmark,CYP,2030,75,m,17877
benchmark,CYP,2030,80,f,16239
benchmark,CYP,2030,80,m,12435
benchmark,CYP,2030,85,f,9681
benchmark,CYP,2030,85,m,6837
benchmark,CYP,2030,90,f,4996
benchmark,CYP,2030,90,m,3157
benchmark,CYP,2030,95,f,2064
benchmark,CYP,2030,95,m,1425
benchmark,CYP,2030,100,f,1127
benchmark,CYP,2030,100,m,1038
benchmark,CYP,2035,0,f,22039
benchmark,CYP,2035,0,m,23260
benchmark,CYP,2035,5,f,24445
benchmark,CYP,2035,5,m,25557
benchmark,CYP,2035,10,f,27292
benchmark,CYP,2035,10,m,28181
benchmark,CYP,2035,15,f,28900
benchmark,CYP,2035,15,m,29750
benchmark,CYP,2035,20,f,29455
benchmark,CYP,2035,20,m,29913
benchmark,CYP,2035,25,f,27790
benchmark,CYP,2035,25,m,28509
benchmark,CYP,2035,30,f,27108
benchmark,CYP,2035,30,m,27400
benchmark,CYP,2035,35,f,30455
benchmark,CYP,2035,35,m,30293
benchmark,CYP,2035,40,f,34599
benchmark,CYP,2035,40,m,36455
benchmark,CYP,2035,45,f,34414
benchmark,CYP,2035,45,m,36012
benchmark,CYP,2035,50,f,33733
benchmark,CYP,2035,50,m,32603
benchmark,CYP,2035,55,f,31106
benchmark,CYP,2035,55,m,28374
benchmark,CYP,2035,60,f,31306
benchmark,CYP,2035,60,m,26693
benchmark,CYP,2035,65,f,29984
benchmark,CYP,2035,65,m,25537
benchmark,CYP,2035,70,f,29296
benchmark,CYP,2035,70,m,24623
benchmark,CYP,2035,75,f,24481
benchmark,CYP,2035,75,m,20001
benchmark,CYP,2035,80,f,18873
benchmark,CYP,2035,80,m,14523
benchmark,CYP,2035,85,f,12417
benchmark,CYP,2035,85,m,8633
benchmark,CYP,2035,90,f,6009
benchmark,CYP,2035,90,m,3845
benchmark,CYP,2035,95,f,2471
benchmark,CYP,2035,95,m,1624
benchmark,CYP,2035,100,f,1197
benchmark,CYP,2035,100,m,1057
benchmark,CYP,2040,0,f,22863
benchmark,CYP,2040,0,m,24183
benchmark,CYP,2040,5,f,24496
benchmark,CYP,2040,5,m,25701
benchmark,CYP,2040,10,f,26483
benchmark,CYP,2040,10,m,27580
benchmark,CYP,2040,15,f,29221
benchmark,CYP,2040,15,m,30155
benchmark,CYP,2040,20,f,30658
benchmark,CYP,2040,20,m,31478
benchmark,CYP,2040,25,f,31148
benchmark,CYP,2040,25,m,31569
benchmark,CYP,2040,30,f,29304
benchmark,CYP,2040,30,m,29995
benchmark,CYP,2040,35,f,28229
benchmark,CYP,2040,35,m,28559
benchmark,CYP,2040,40,f,31644
benchmark,CYP,2040,40,m,31293
benchmark,CYP,2040,45,f,35531
benchmark,CYP,2040,45,m,37379
benchmark,CYP,2040,50,f,34633
benchmark,CYP,2040,50,m,36216
benchmark,CYP,2040,55,f,33609
benchmark,CYP,2040,55,m,32521
benchmark,CYP,2040,60,f,30819
benchmark,CYP,2040,60,m,28127
benchmark,CYP,2040,65,f,30731
benchmark,CYP,2040,65,m,25944
benchmark,CYP,2040,70,f,29169
benchmark,CYP,2040,70,m,24190
benchmark,CYP,2040,75,f,27420
benchmark,CYP,2040,75,m,22162
benchmark,CYP,2040,80,f,21602
benchmark,CYP,2040,80,m,16563
benchmark,CYP,2040,85,f,14767
benchmark,CYP,2040,85,m,10376
benchmark,CYP,2040,90,f,7862
benchmark,CYP,2040,90,m,4880
benchmark,CYP,2040,95,f,2940
benchmark,CYP,2040,95,m,1880
benchmark,CYP,2040,100,f,1302
benchmark,CYP,2040,100,m,1088
benchmark,CYP,2045,0,f,24531
benchmark,CYP,2045,0,m,25988
benchmark,CYP,2045,5,f,25718
benchmark,CYP,2045,5,m,27085
benchmark,CYP,2045,10,f,26793
benchmark,CYP,2045,10,m,28060
benchmark,CYP,2045,15,f,28688
benchmark,CYP,2045,15,m,29845
benchmark,CYP,2045,20,f,31131
benchmark,CYP,2045,20,m,32097
benchmark,CYP,2045,25,f,32364
benchmark,CYP,2045,25,m,33216
benchmark,CYP,2045,30,f,32787
benchmark,CYP,2045,30,m,33234
benchmark,CYP,2045,35,f,30572
benchmark,CYP,2045,35,m,31347
benchmark,CYP,2045,40,f,29293
benchmark,CYP,2045,40,m,29677
benchmark,CYP,2045,45,f,32707
benchmark,CYP,2045,45,m,32215
benchmark,CYP,2045,50,f,36320
benchmark,CYP,2045,50,m,38101
benchmark,CYP,2045,55,f,34784
benchmark,CYP,2045,55,m,36236
benchmark,CYP,2045,60,f,33381
benchmark,CYP,2045,60,m,32168
benchmark,CYP,2045,65,f,30308
benchmark,CYP,2045,65,m,27448
benchmark,CYP,2045,70,f,29810
benchmark,CYP,2045,70,m,24686
benchmark,CYP,2045,75,f,27318
benchmark,CYP,2045,75,m,21958
benchmark,CYP,2045,80,f,24518
benchmark,CYP,2045,80,m,18670
benchmark,CYP,2045,85,f,17317
benchmark,CYP,2045,85,m,12129
benchmark,CYP,2045,90,f,9688
benchmark,CYP,2045,90,m,6001
benchmark,CYP,2045,95,f,3837
benchmark,CYP,2045,95,m,2278
benchmark,CYP,2045,100,f,1436
benchmark,CYP,2045,100,m,1136
benchmark,CYP,2050,0,f,25908
benchmark,CYP,2050,0,m,27511
benchmark,CYP,2050,5,f,27687
benchmark,CYP,2050,5,m,29267
benchmark,CYP,2050,10,f,28311
benchmark,CYP,2050,10,m,29804
benchmark,CYP,2050,15,f,29258
benchmark,CYP,2050,15,m,30639
benchmark,CYP,2050,20,f,30842
benchmark,CYP,2050,20,m,32068
benchmark,CYP,2050,25,f,32992
benchmark,CYP,2050,25,m,34015
benchmark,CYP,2050,30,f,34021
benchmark,CYP,2050,30,m,34944
benchmark,CYP,2050,35,f,34174
benchmark,CYP,2050,35,m,34750
benchmark,CYP,2050,40,f,31745
benchmark,CYP,2050,40,m,32637
benchmark,CYP,2050,45,f,30279
benchmark,CYP,2050,45,m,30686
benchmark,CYP,2050,50,f,33624
benchmark,CYP,2050,50,m,32977
benchmark,CYP,2050,55,f,36961
benchmark,CYP,2050,55,m,38550
benchmark,CYP,2050,60,f,34827
benchmark,CYP,2050,60,m,35974
benchmark,CYP,2050,65,f,32973
benchmark,CYP,2050,65,m,31435
benchmark,CYP,2050,70,f,29508
benchmark,CYP,2050,70,m,26283
benchmark,CYP,2050,75,f,27921
benchmark,CYP,2050,75,m,22523
benchmark,CYP,2050,80,f,24607
benchmark,CYP,2050,80,m,18790
benchmark,CYP,2050,85,f,20098
benchmark,CYP,2050,85,m,13999
benchmark,CYP,2050,90,f,11740
benchmark,CYP,2050,90,m,7199
benchmark,CYP,2050,95,f,4786
benchmark,CYP,2050,95,m,2750
benchmark,CYP,2050,100,f,1693
benchmark,CYP,2050,100,m,1214
benchmark,CZE,2015,0,f,271399
benchmark,CZE,2015,0,m,285622
benchmark,CZE,2015,5,f,280547
benchmark,CZE,2015,5,m,294296
benchmark,CZE,2015,10,f,227528
benchmark,CZE,2015,10,m,241443
benchmark,CZE,2015,15,f,205056
benchmark,CZE,2015,15,m,213594
benchmark,CZE,2015,20,f,296127
benchmark,CZE,2015,20,m,309925
benchmark,CZE,2015,25,f,328404
benchmark,CZE,2015,25,m,345152
benchmark,CZE,2015,30,f,349772
benchmark,CZE,2015,30,m,371243
benchmark,CZE,2015,35,f,432962
benchmark,CZE,2015,35,m,454451
benchmark,CZE,2015,40,f,398102
benchmark,CZE,2015,40,m,416710
benchmark,CZE,2015,45,f,331234
benchmark,CZE,2015,45,m,343726
benchmark,CZE,2015,50,f,323704
benchmark,CZE,2015,50,m,329337
benchmark,CZE,2015,55,f,337883
benchmark,CZE,2015,55,m,327749
benchmark,CZE,2015,60,f,372042
benchmark,CZE,2015,60,m,340531
benchmark,CZE,2015,65,f,355621
benchmark,CZE,2015,65,m,301936
benchmark,CZE,2015,70,f,266416
benchmark,CZE,2015,70,m,205522
benchmark,CZE,2015,75,f,180678
benchmark,CZE,2015,75,m,120315
benchmark,CZE,2015,80,f,146903
benchmark,CZE,2015,80,m,82498
benchmark,CZE,2015,85,f,87377
benchmark,CZE,2015,85,m,38917
benchmark,CZE,2015,90,f,32620
benchmark,CZE,2015,90,m,10818
benchmark,CZE,2015,95,f,3483
benchmark,CZE,2015,95,m,936
benchmark,CZE,2015,100,f,556
benchmark,CZE,2015,100,m,117
benchmark,CZE,2020,0,f,245800
benchmark,CZE,2020,0,m,260274
benchmark,CZE,2020,5,f,271553
benchmark,CZE,2020,5,m,286704
benchmark,CZE,2020,10,f,280440
benchmark,CZE,2020,10,m,294956
benchmark,CZE,2020,15,f,228129
benchmark,CZE,2020,15,m,242743
benchmark,CZE,2020,20,f,205928
benchmark,CZE,2020,20,m,214672
benchmark,CZE,2020,25,f,296558
benchmark,CZE,2020,25,m,309973
benchmark,CZE,2020,30,f,328368
benchmark,CZE,2020,30,m,343680
benchmark,CZE,2020,35,f,348795
benchmark,CZE,2020,35,m,367263
benchmark,CZE,2020,40,f,430041
benchmark,CZE,2020,40,m,447489
benchmark,CZE,2020,45,f,394523
benchmark,CZE,2020,45,m,408222
benchmark,CZE,2020,50,f,327786
benchmark,CZE,2020,50,m,334423
benchmark,CZE,2020,55,f,318780
benchmark,CZE,2020,55,m,316232
benchmark,CZE,2020,60,f,329468
benchmark,CZE,2020,60,m,307736
benchmark,CZE,2020,65,f,356524
benchmark,CZE,2020,65,m,309174
benchmark,CZE,2020,70,f,336228
benchmark,CZE,2020,70,m,266597
benchmark,CZE,2020,75,f,241264
benchmark,CZE,2020,75,m,170382
benchmark,CZE,2020,80,f,146796
benchmark,CZE,2020,80,m,87720
benchmark,CZE,2020,85,f,95639
benchmark,CZE,2020,85,m,47060
benchmark,CZE,2020,90,f,39389
benchmark,CZE,2020,90,m,15261
benchmark,CZE,2020,95,f,8936
benchmark,CZE,2020,95,m,3169
benchmark,CZE,2020,100,f,1412
benchmark,CZE,2020,100,m,1066
benchmark,CZE,2025,0,f,219713
benchmark,CZE,2025,0,m,231892
benchmark,CZE,2025,5,f,247088
benchmark,CZE,2025,5,m,262461
benchmark,CZE,2025,10,f,272441
benchmark,CZE,2025,10,m,288634
benchmark,CZE,2025,15,f,281646
benchmark,CZE,2025,15,m,296951
benchmark,CZE,2025,20,f,229112
benchmark,CZE,2025,20,m,244014
benchmark,CZE,2025,25,f,206997
benchmark,CZE,2025,25,m,215905
benchmark,CZE,2025,30,f,297250
benchmark,CZE,2025,30,m,310276
benchmark,CZE,2025,35,f,328657
benchmark,CZE,2025,35,m,342384
benchmark,CZE,2025,40,f,348241
benchmark,CZE,2025,40,m,363920
benchmark,CZE,2025,45,f,427350
benchmark,CZE,2025,45,m,440513
benchmark,CZE,2025,50,f,390810
benchmark,CZE,2025,50,m,398495
benchmark,CZE,2025,55,f,323711
benchmark,CZE,2025,55,m,323020
benchmark,CZE,2025,60,f,312173
benchmark,CZE,2025,60,m,299198
benchmark,CZE,2025,65,f,317832
benchmark,CZE,2025,65,m,281486
benchmark,CZE,2025,70,f,335286
benchmark,CZE,2025,70,m,270496
benchmark,CZE,2025,75,f,306080
benchmark,CZE,2025,75,m,221108
benchmark,CZE,2025,80,f,199641
benchmark,CZE,2025,80,m,125173
benchmark,CZE,2025,85,f,99333
benchmark,CZE,2025,85,m,51937
benchmark,CZE,2025,90,f,44820
benchmark,CZE,2025,90,m,18964
benchmark,CZE,2025,95,f,11113
benchmark,CZE,2025,95,m,4018
benchmark,CZE,2025,100,f,1988
benchmark,CZE,2025,100,m,1208
benchmark,CZE,2030,0,f,195445
benchmark,CZE,2030,0,m,206812
