scenario,dest,year,age,nativity,pop
recovery-in-europe,GBR,2020,10,eu,109128
recovery-in-europe,GBR,2020,10,native,3641297
recovery-in-europe,GBR,2020,10,non-eu,270225
recovery-in-europe,GBR,2020,15,eu,111402
recovery-in-europe,GBR,2020,15,native,3230233
recovery-in-europe,GBR,2020,15,non-eu,312728
recovery-in-europe,GBR,2020,20,eu,118370
recovery-in-europe,GBR,2020,20,native,3445086
recovery-in-europe,GBR,2020,20,non-eu,357691
recovery-in-europe,GBR,2020,25,eu,238503
recovery-in-europe,GBR,2020,25,native,3663312
recovery-in-europe,GBR,2020,25,non-eu,519786
recovery-in-europe,GBR,2020,30,eu,389418
recovery-in-europe,GBR,2020,30,native,3446229
recovery-in-europe,GBR,2020,30,non-eu,638076
recovery-in-europe,GBR,2020,35,eu,350362
recovery-in-europe,GBR,2020,35,native,3195236
recovery-in-europe,GBR,2020,35,non-eu,688198
recovery-in-europe,GBR,2020,40,eu,245036
recovery-in-europe,GBR,2020,40,native,2953686
recovery-in-europe,GBR,2020,40,non-eu,630927
recovery-in-europe,GBR,2020,45,eu,185544
recovery-in-europe,GBR,2020,45,native,3460791
recovery-in-europe,GBR,2020,45,non-eu,531333
recovery-in-europe,GBR,2020,50,eu,155856
recovery-in-europe,GBR,2020,50,native,3934036
recovery-in-europe,GBR,2020,50,non-eu,455076
recovery-in-europe,GBR,2020,55,eu,135810
recovery-in-europe,GBR,2020,55,native,3862515
recovery-in-europe,GBR,2020,55,non-eu,411125
recovery-in-europe,GBR,2020,60,eu,123952
recovery-in-europe,GBR,2020,60,native,3319136
recovery-in-europe,GBR,2020,60,non-eu,329788
recovery-in-europe,GBR,2020,65,eu,121341
recovery-in-europe,GBR,2020,65,native,3018946
recovery-in-europe,GBR,2020,65,non-eu,239824
recovery-in-europe,GBR,2020,70,eu,99742
recovery-in-europe,GBR,2020,70,native,3072503
recovery-in-europe,GBR,2020,70,non-eu,164640
recovery-in-europe,GBR,2020,75,eu,78134
recovery-in-europe,GBR,2020,75,native,2154091
recovery-in-europe,GBR,2020,75,non-eu,120950
recovery-in-europe,GBR,2020,80,eu,58948
recovery-in-europe,GBR,2020,80,native,1566897
recovery-in-europe,GBR,2020,80,non-eu,79137
recovery-in-europe,GBR,2020,85,eu,41544
recovery-in-europe,GBR,2020,85,native,974360
recovery-in-europe,GBR,2020,85,non-eu,42761
recovery-in-europe,GBR,2020,90,eu,19741
recovery-in-europe,GBR,2020,90,native,444741
recovery-in-europe,GBR,2020,90,non-eu,16653
recovery-in-europe,GBR,2020,95,eu,3826
recovery-in-europe,GBR,2020,95,native,128684
recovery-in-europe,GBR,2020,95,non-eu,4455
recovery-in-europe,GBR,2020,100,eu,596
recovery-in-europe,GBR,2020,100,native,14536
recovery-in-europe,GBR,2020,100,non-eu,1977
recovery-in-europe,GBR,2025,0,eu,19154
recovery-in-europe,GBR,2025,0,native,4004402
recovery-in-europe,GBR,2025,0,non-eu,190687
recovery-in-europe,GBR,2025,5,eu,33117
recovery-in-europe,GBR,2025,5,native,4043567
recovery-in-europe,GBR,2025,5,non-eu,357185
recovery-in-europe,GBR,2025,10,eu,80561
recovery-in-europe,GBR,2025,10,native,3849587
recovery-in-europe,GBR,2025,10,non-eu,403615
recovery-in-europe,GBR,2025,15,eu,116557
recovery-in-europe,GBR,2025,15,native,3612391
recovery-in-europe,GBR,2025,15,non-eu,426177
recovery-in-europe,GBR,2025,20,eu,117641
recovery-in-europe,GBR,2025,20,native,3202534
recovery-in-europe,GBR,2025,20,non-eu,447101
recovery-in-europe,GBR,2025,25,eu,123757
recovery-in-europe,GBR,2025,25,native,3413704
recovery-in-europe,GBR,2025,25,non-eu,476471
recovery-in-europe,GBR,2025,30,eu,232457
recovery-in-europe,GBR,2025,30,native,3627331
recovery-in-europe,GBR,2025,30,non-eu,611336
recovery-in-europe,GBR,2025,35,eu,356706
recovery-in-europe,GBR,2025,35,native,3404386
recovery-in-europe,GBR,2025,35,non-eu,711238
recovery-in-europe,GBR,2025,40,eu,324520
recovery-in-europe,GBR,2025,40,native,3153026
recovery-in-europe,GBR,2025,40,non-eu,733928
recovery-in-europe,GBR,2025,45,eu,235637
recovery-in-europe,GBR,2025,45,native,2909882
recovery-in-europe,GBR,2025,45,non-eu,662676
recovery-in-europe,GBR,2025,50,eu,184660
recovery-in-europe,GBR,2025,50,native,3396670
recovery-in-europe,GBR,2025,50,non-eu,560105
recovery-in-europe,GBR,2025,55,eu,157790
recovery-in-europe,GBR,2025,55,native,3838323
recovery-in-europe,GBR,2025,55,non-eu,478939
recovery-in-europe,GBR,2025,60,eu,138898
recovery-in-europe,GBR,2025,60,native,3730668
recovery-in-europe,GBR,2025,60,non-eu,423122
recovery-in-europe,GBR,2025,65,eu,126851
recovery-in-europe,GBR,2025,65,native,3156065
recovery-in-europe,GBR,2025,65,non-eu,333313
recovery-in-europe,GBR,2025,70,eu,119004
recovery-in-europe,GBR,2025,70,native,2799636
recovery-in-europe,GBR,2025,70,non-eu,238678
recovery-in-europe,GBR,2025,75,eu,85011
recovery-in-europe,GBR,2025,75,native,2728557
recovery-in-europe,GBR,2025,75,non-eu,141615
recovery-in-europe,GBR,2025,80,eu,60503
recovery-in-europe,GBR,2025,80,native,1746525
recovery-in-europe,GBR,2025,80,non-eu,93861
recovery-in-europe,GBR,2025,85,eu,38476
recovery-in-europe,GBR,2025,85,native,1072249
recovery-in-europe,GBR,2025,85,non-eu,51713
recovery-in-europe,GBR,2025,90,eu,19965
recovery-in-europe,GBR,2025,90,native,495278
recovery-in-europe,GBR,2025,90,non-eu,21238
recovery-in-europe,GBR,2025,95,eu,6063
recovery-in-europe,GBR,2025,95,native,144744
recovery-in-europe,GBR,2025,95,non-eu,6162
recovery-in-europe,GBR,2025,100,eu,829
recovery-in-europe,GBR,2025,100,native,23970
recovery-in-europe,GBR,2025,100,non-eu,2106
recovery-in-europe,GBR,2030,0,eu,14140
recovery-in-europe,GBR,2030,0,native,3923087
recovery-in-europe,GBR,2030,0,non-eu,218133
recovery-in-europe,GBR,2030,5,eu,33289
recovery-in-europe,GBR,2030,5,native,3970368
recovery-in-europe,GBR,2030,5,non-eu,408697
recovery-in-europe,GBR,2030,10,eu,46608
recovery-in-europe,GBR,2030,10,native,4010544
recovery-in-europe,GBR,2030,10,non-eu,542503
recovery-in-europe,GBR,2030,15,eu,88777
recovery-in-europe,GBR,2030,15,native,3821384
recovery-in-europe,GBR,2030,15,non-eu,573016
recovery-in-europe,GBR,2030,20,eu,121199
recovery-in-europe,GBR,2030,20,native,3583222
recovery-in-europe,GBR,2030,20,non-eu,577121
recovery-in-europe,GBR,2030,25,eu,121377
recovery-in-europe,GBR,2030,25,native,3176036
recovery-in-europe,GBR,2030,25,non-eu,579797
recovery-in-europe,GBR,2030,30,eu,126767
recovery-in-europe,GBR,2030,30,native,3382829
recovery-in-europe,GBR,2030,30,non-eu,595592
recovery-in-europe,GBR,2030,35,eu,220145
recovery-in-europe,GBR,2030,35,native,3586447
recovery-in-europe,GBR,2030,35,non-eu,712879
recovery-in-europe,GBR,2030,40,eu,326423
recovery-in-europe,GBR,2030,40,native,3360891
recovery-in-europe,GBR,2030,40,non-eu,786362
recovery-in-europe,GBR,2030,45,eu,299657
recovery-in-europe,GBR,2030,45,native,3106411
recovery-in-europe,GBR,2030,45,non-eu,782849
recovery-in-europe,GBR,2030,50,eu,224423
recovery-in-europe,GBR,2030,50,native,2859663
recovery-in-europe,GBR,2030,50,non-eu,696180
recovery-in-europe,GBR,2030,55,eu,180394
recovery-in-europe,GBR,2030,55,native,3322540
recovery-in-europe,GBR,2030,55,non-eu,587391
recovery-in-europe,GBR,2030,60,eu,155359
recovery-in-europe,GBR,2030,60,native,3721502
recovery-in-europe,GBR,2030,60,non-eu,497868
recovery-in-europe,GBR,2030,65,eu,136777
recovery-in-europe,GBR,2030,65,native,3567766
recovery-in-europe,GBR,2030,65,non-eu,427769
recovery-in-europe,GBR,2030,70,eu,123525
recovery-in-europe,GBR,2030,70,native,2954320
recovery-in-europe,GBR,2030,70,non-eu,327007
recovery-in-europe,GBR,2030,75,eu,101268
recovery-in-europe,GBR,2030,75,native,2523116
recovery-in-europe,GBR,2030,75,non-eu,205056
recovery-in-europe,GBR,2030,80,eu,67362
recovery-in-europe,GBR,2030,80,native,2261414
recovery-in-europe,GBR,2030,80,non-eu,113152
recovery-in-europe,GBR,2030,85,eu,40598
recovery-in-europe,GBR,2030,85,native,1229387
recovery-in-europe,GBR,2030,85,non-eu,63115
recovery-in-europe,GBR,2030,90,eu,19236
recovery-in-europe,GBR,2030,90,native,563053
recovery-in-europe,GBR,2030,90,non-eu,26255
recovery-in-europe,GBR,2030,95,eu,6290
recovery-in-europe,GBR,2030,95,native,162955
recovery-in-europe,GBR,2030,95,non-eu,7556
recovery-in-europe,GBR,2030,100,eu,1156
recovery-in-europe,GBR,2030,100,native,26611
recovery-in-europe,GBR,2030,100,non-eu,2333
recovery-in-europe,GBR,2035,0,eu,12365
recovery-in-europe,GBR,2035,0,native,3947553
recovery-in-europe,GBR,2035,0,non-eu,257621
recovery-in-europe,GBR,2035,5,eu,26499
recovery-in-europe,GBR,2035,5,native,3892659
recovery-in-europe,GBR,2035,5,non-eu,475640
recovery-in-europe,GBR,2035,10,eu,44168
recovery-in-europe,GBR,2035,10,native,3941124
recovery-in-europe,GBR,2035,10,non-eu,627635
recovery-in-europe,GBR,2035,15,eu,56867
recovery-in-europe,GBR,2035,15,native,3980598
recovery-in-europe,GBR,2035,15,non-eu,732280
recovery-in-europe,GBR,2035,20,eu,94316
recovery-in-europe,GBR,2035,20,native,3794288
recovery-in-europe,GBR,2035,20,non-eu,739634
recovery-in-europe,GBR,2035,25,eu,123549
recovery-in-europe,GBR,2035,25,native,3556178
recovery-in-europe,GBR,2035,25,non-eu,728210
recovery-in-europe,GBR,2035,30,eu,123003
recovery-in-europe,GBR,2035,30,native,3150928
recovery-in-europe,GBR,2035,30,non-eu,714448
recovery-in-europe,GBR,2035,35,eu,125860
recovery-in-europe,GBR,2035,35,native,3349274
recovery-in-europe,GBR,2035,35,non-eu,729788
recovery-in-europe,GBR,2035,40,eu,207332
recovery-in-europe,GBR,2035,40,native,3545579
recovery-in-europe,GBR,2035,40,non-eu,814481
recovery-in-europe,GBR,2035,45,eu,298037
recovery-in-europe,GBR,2035,45,native,3315467
recovery-in-europe,GBR,2035,45,non-eu,862554
recovery-in-europe,GBR,2035,50,eu,275551
recovery-in-europe,GBR,2035,50,native,3056215
recovery-in-europe,GBR,2035,50,non-eu,833164
recovery-in-europe,GBR,2035,55,eu,211547
recovery-in-europe,GBR,2035,55,native,2803451
recovery-in-europe,GBR,2035,55,non-eu,729032
recovery-in-europe,GBR,2035,60,eu,172866
recovery-in-europe,GBR,2035,60,native,3232806
recovery-in-europe,GBR,2035,60,non-eu,609590
recovery-in-europe,GBR,2035,65,eu,149004
recovery-in-europe,GBR,2035,65,native,3579167
recovery-in-europe,GBR,2035,65,non-eu,508029
recovery-in-europe,GBR,2035,70,eu,130015
recovery-in-europe,GBR,2035,70,native,3368012
recovery-in-europe,GBR,2035,70,non-eu,420896
recovery-in-europe,GBR,2035,75,eu,105766
recovery-in-europe,GBR,2035,75,native,2699055
recovery-in-europe,GBR,2035,75,non-eu,281211
recovery-in-europe,GBR,2035,80,eu,80721
recovery-in-europe,GBR,2035,80,native,2136925
recovery-in-europe,GBR,2035,80,non-eu,164531
recovery-in-europe,GBR,2035,85,eu,46574
recovery-in-europe,GBR,2035,85,native,1641144
recovery-in-europe,GBR,2035,85,non-eu,78593
recovery-in-europe,GBR,2035,90,eu,21117
recovery-in-europe,GBR,2035,90,native,671429
recovery-in-europe,GBR,2035,90,non-eu,33111
recovery-in-europe,GBR,2035,95,eu,6420
recovery-in-europe,GBR,2035,95,native,195590
recovery-in-europe,GBR,2035,95,non-eu,9491
recovery-in-europe,GBR,2035,100,eu,1273
recovery-in-europe,GBR,2035,100,native,31394
recovery-in-europe,GBR,2035,100,non-eu,2615
recovery-in-europe,GBR,2040,0,eu,10823
recovery-in-europe,GBR,2040,0,native,4149780
recovery-in-europe,GBR,2040,0,non-eu,316111
recovery-in-europe,GBR,2040,5,eu,23184
recovery-in-europe,GBR,2040,5,native,3920940
recovery-in-europe,GBR,2040,5,non-eu,573596
recovery-in-europe,GBR,2040,10,eu,36034
recovery-in-europe,GBR,2040,10,native,3867736
recovery-in-europe,GBR,2040,10,non-eu,747345
recovery-in-europe,GBR,2040,15,eu,52375
recovery-in-europe,GBR,2040,15,native,3915893
recovery-in-europe,GBR,2040,15,non-eu,864362
recovery-in-europe,GBR,2040,20,eu,64388
recovery-in-europe,GBR,2040,20,native,3953467
recovery-in-europe,GBR,2040,20,non-eu,931766
recovery-in-europe,GBR,2040,25,eu,97656
recovery-in-europe,GBR,2040,25,native,3770367
recovery-in-europe,GBR,2040,25,non-eu,918414
recovery-in-europe,GBR,2040,30,eu,124003
recovery-in-europe,GBR,2040,30,native,3531735
recovery-in-europe,GBR,2040,30,non-eu,892761
recovery-in-europe,GBR,2040,35,eu,120872
recovery-in-europe,GBR,2040,35,native,3125005
recovery-in-europe,GBR,2040,35,non-eu,877920
recovery-in-europe,GBR,2040,40,eu,123172
recovery-in-europe,GBR,2040,40,native,3317000
recovery-in-europe,GBR,2040,40,non-eu,872883
recovery-in-europe,GBR,2040,45,eu,194183
recovery-in-europe,GBR,2040,45,native,3504344
recovery-in-europe,GBR,2040,45,non-eu,925484
recovery-in-europe,GBR,2040,50,eu,271432
recovery-in-europe,GBR,2040,50,native,3268661
recovery-in-europe,GBR,2040,50,non-eu,947480
recovery-in-europe,GBR,2040,55,eu,252218
recovery-in-europe,GBR,2040,55,native,3002559
recovery-in-europe,GBR,2040,55,non-eu,890357
recovery-in-europe,GBR,2040,60,eu,197138
recovery-in-europe,GBR,2040,60,native,2737379
recovery-in-europe,GBR,2040,60,non-eu,763858
recovery-in-europe,GBR,2040,65,eu,162569
recovery-in-europe,GBR,2040,65,native,3124754
recovery-in-europe,GBR,2040,65,non-eu,628023
recovery-in-europe,GBR,2040,70,eu,139281
recovery-in-europe,GBR,2040,70,native,3406282
recovery-in-europe,GBR,2040,70,non-eu,509198
recovery-in-europe,GBR,2040,75,eu,111299
recovery-in-europe,GBR,2040,75,native,3114569
recovery-in-europe,GBR,2040,75,non-eu,366552
recovery-in-europe,GBR,2040,80,eu,85434
recovery-in-europe,GBR,2040,80,native,2334534
recovery-in-europe,GBR,2040,80,non-eu,228107
recovery-in-europe,GBR,2040,85,eu,56747
recovery-in-europe,GBR,2040,85,native,1600714
recovery-in-europe,GBR,2040,85,non-eu,116028
recovery-in-europe,GBR,2040,90,eu,25200
recovery-in-europe,GBR,2040,90,native,933483
recovery-in-europe,GBR,2040,90,non-eu,42854
recovery-in-europe,GBR,2040,95,eu,7368
recovery-in-europe,GBR,2040,95,native,244154
recovery-in-europe,GBR,2040,95,non-eu,12223
recovery-in-europe,GBR,2040,100,eu,1369
recovery-in-europe,GBR,2040,100,native,39673
recovery-in-europe,GBR,2040,100,non-eu,3024
recovery-in-europe,GBR,2045,0,eu,9731
recovery-in-europe,GBR,2045,0,native,4475242
recovery-in-europe,GBR,2045,0,non-eu,392204
recovery-in-europe,GBR,2045,5,eu,20552
recovery-in-europe,GBR,2045,5,native,4125483
recovery-in-europe,GBR,2045,5,non-eu,708158
recovery-in-europe,GBR,2045,10,eu,31423
recovery-in-europe,GBR,2045,10,native,3899190
recovery-in-europe,GBR,2045,10,non-eu,910553
recovery-in-europe,GBR,2045,15,eu,43170
recovery-in-europe,GBR,2045,15,native,3846285
recovery-in-europe,GBR,2045,15,non-eu,1044074
recovery-in-europe,GBR,2045,20,eu,58221
recovery-in-europe,GBR,2045,20,native,3893075
recovery-in-europe,GBR,2045,20,non-eu,1116678
recovery-in-europe,GBR,2045,25,eu,69550
recovery-in-europe,GBR,2045,25,native,3929580
recovery-in-europe,GBR,2045,25,non-eu,1149797
recovery-in-europe,GBR,2045,30,eu,99114
recovery-in-europe,GBR,2045,30,native,3748755
recovery-in-europe,GBR,2045,30,non-eu,1116688
recovery-in-europe,GBR,2045,35,eu,120633
recovery-in-europe,GBR,2045,35,native,3506609
recovery-in-europe,GBR,2045,35,non-eu,1095601
recovery-in-europe,GBR,2045,40,eu,117237
recovery-in-europe,GBR,2045,40,native,3100013
recovery-in-europe,GBR,2045,40,non-eu,1054973
recovery-in-europe,GBR,2045,45,eu,118997
recovery-in-europe,GBR,2045,45,native,3284386
recovery-in-europe,GBR,2045,45,non-eu,1027406
recovery-in-europe,GBR,2045,50,eu,180795
recovery-in-europe,GBR,2045,50,native,3461881
recovery-in-europe,GBR,2045,50,non-eu,1046722
recovery-in-europe,GBR,2045,55,eu,246336
recovery-in-europe,GBR,2045,55,native,3219242
recovery-in-europe,GBR,2045,55,non-eu,1040236
recovery-in-europe,GBR,2045,60,eu,229287
recovery-in-europe,GBR,2045,60,native,2940410
recovery-in-europe,GBR,2045,60,non-eu,950844
recovery-in-europe,GBR,2045,65,eu,181400
recovery-in-europe,GBR,2045,65,native,2658546
recovery-in-europe,GBR,2045,65,non-eu,795972
recovery-in-europe,GBR,2045,70,eu,149847
recovery-in-europe,GBR,2045,70,native,2993122
recovery-in-europe,GBR,2045,70,non-eu,636821
recovery-in-europe,GBR,2045,75,eu,119285
recovery-in-europe,GBR,2045,75,native,3184395
recovery-in-europe,GBR,2045,75,non-eu,450198
recovery-in-europe,GBR,2045,80,eu,90548
recovery-in-europe,GBR,2045,80,native,2743378
recovery-in-europe,GBR,2045,80,non-eu,302718
recovery-in-europe,GBR,2045,85,eu,61486
recovery-in-europe,GBR,2045,85,native,1805338
recovery-in-europe,GBR,2045,85,non-eu,163821
recovery-in-europe,GBR,2045,90,eu,31592
recovery-in-europe,GBR,2045,90,native,950963
recovery-in-europe,GBR,2045,90,non-eu,64583
recovery-in-europe,GBR,2045,95,eu,9222
recovery-in-europe,GBR,2045,95,native,357516
recovery-in-europe,GBR,2045,95,non-eu,16277
recovery-in-europe,GBR,2045,100,eu,1626
recovery-in-europe,GBR,2045,100,native,51994
recovery-in-europe,GBR,2045,100,non-eu,3648
recovery-in-europe,GBR,2050,0,eu,8687
recovery-in-europe,GBR,2050,0,native,4814034
recovery-in-europe,GBR,2050,0,non-eu,491289
recovery-in-europe,GBR,2050,5,eu,18416
recovery-in-europe,GBR,2050,5,native,4452449
recovery-in-europe,GBR,2050,5,non-eu,883333
recovery-in-europe,GBR,2050,10,eu,27882
recovery-in-europe,GBR,2050,10,native,4105538
recovery-in-europe,GBR,2050,10,non-eu,1127602
recovery-in-europe,GBR,2050,15,eu,37509
recovery-in-europe,GBR,2050,15,native,3880373
recovery-in-europe,GBR,2050,15,non-eu,1279266
recovery-in-europe,GBR,2050,20,eu,48191
recovery-in-europe,GBR,2050,20,native,3826812
recovery-in-europe,GBR,2050,20,non-eu,1362243
recovery-in-europe,GBR,2050,25,eu,62050
recovery-in-europe,GBR,2050,25,native,3872904
recovery-in-europe,GBR,2050,25,non-eu,1393415
recovery-in-europe,GBR,2050,30,eu,72693
recovery-in-europe,GBR,2050,30,native,3907989
recovery-in-europe,GBR,2050,30,non-eu,1393858
recovery-in-europe,GBR,2050,35,eu,97294
recovery-in-europe,GBR,2050,35,native,3726625
recovery-in-europe,GBR,2050,35,non-eu,1362930
recovery-in-europe,GBR,2050,40,eu,115950
recovery-in-europe,GBR,2050,40,native,3482351
recovery-in-europe,GBR,2050,40,non-eu,1316945
recovery-in-europe,GBR,2050,45,eu,112333
recovery-in-europe,GBR,2050,45,native,3074599
recovery-in-europe,GBR,2050,45,non-eu,1247491
recovery-in-europe,GBR,2050,50,eu,113598
recovery-in-europe,GBR,2050,50,native,3250719
recovery-in-europe,GBR,2050,50,non-eu,1193798
recovery-in-europe,GBR,2050,55,eu,167196
recovery-in-europe,GBR,2050,55,native,3416972
recovery-in-europe,GBR,2050,55,non-eu,1176578
recovery-in-europe,GBR,2050,60,eu,222295
recovery-in-europe,GBR,2050,60,native,3162497
recovery-in-europe,GBR,2050,60,non-eu,1136394
recovery-in-europe,GBR,2050,65,eu,206702
recovery-in-europe,GBR,2050,65,native,2867424
recovery-in-europe,GBR,2050,65,non-eu,1008613
recovery-in-europe,GBR,2050,70,eu,164469
recovery-in-europe,GBR,2050,70,native,2563217
recovery-in-europe,GBR,2050,70,non-eu,817581
recovery-in-europe,GBR,2050,75,eu,128291
recovery-in-europe,GBR,2050,75,native,2822148
recovery-in-europe,GBR,2050,75,non-eu,569389
recovery-in-europe,GBR,2050,80,eu,97656
recovery-in-europe,GBR,2050,80,native,2851222
recovery-in-europe,GBR,2050,80,non-eu,379216
recovery-in-europe,GBR,2050,85,eu,66345
recovery-in-europe,GBR,2050,85,native,2181640
recovery-in-europe,GBR,2050,85,non-eu,222974
recovery-in-europe,GBR,2050,90,eu,35494
recovery-in-europe,GBR,2050,90,native,1122525
recovery-in-europe,GBR,2050,90,non-eu,93609
recovery-in-europe,GBR,2050,95,eu,12013
recovery-in-europe,GBR,2050,95,native,384933
recovery-in-europe,GBR,2050,95,non-eu,24917
recovery-in-europe,GBR,2050,100,eu,2084
recovery-in-europe,GBR,2050,100,native,79837
recovery-in-europe,GBR,2050,100,non-eu,4603
recovery-in-europe,GRC,2015,0,eu,3842
recovery-in-europe,GRC,2015,0,native,493265
recovery-in-europe,GRC,2015,0,non-eu,6075
recovery-in-europe,GRC,2015,5,eu,7360
recovery-in-europe,GRC,2015,5,native,534405
recovery-in-europe,GRC,2015,5,non-eu,13175
recovery-in-europe,GRC,2015,10,eu,10898
recovery-in-europe,GRC,2015,10,native,504252
recovery-in-europe,GRC,2015,10,non-eu,25514
recovery-in-europe,GRC,2015,15,eu,14426
recovery-in-europe,GRC,2015,15,native,490504
recovery-in-europe,GRC,2015,15,non-eu,43692
recovery-in-europe,GRC,2015,20,eu,22848
recovery-in-europe,GRC,2015,20,native,494777
recovery-in-europe,GRC,2015,20,non-eu,78736
recovery-in-europe,GRC,2015,25,eu,24073
recovery-in-europe,GRC,2015,25,native,505765
recovery-in-europe,GRC,2015,25,non-eu,96568
recovery-in-europe,GRC,2015,30,eu,34860
recovery-in-europe,GRC,2015,30,native,621921
recovery-in-europe,GRC,2015,30,non-eu,107124
recovery-in-europe,GRC,2015,35,eu,54671
recovery-in-europe,GRC,2015,35,native,659596
recovery-in-europe,GRC,2015,35,non-eu,106471
recovery-in-europe,GRC,2015,40,eu,48294
recovery-in-europe,GRC,2015,40,native,646685
recovery-in-europe,GRC,2015,40,non-eu,94427
recovery-in-europe,GRC,2015,45,eu,31234
recovery-in-europe,GRC,2015,45,native,676859
recovery-in-europe,GRC,2015,45,non-eu,76925
recovery-in-europe,GRC,2015,50,eu,19905
