scenario,dest,year,age,pop
igc,FIN,2015,30,344993
igc,FIN,2015,35,335321
igc,FIN,2015,40,305872
igc,FIN,2015,45,351418
igc,FIN,2015,50,367984
igc,FIN,2015,55,364552
igc,FIN,2015,60,370497
igc,FIN,2015,65,373942
igc,FIN,2015,70,237239
igc,FIN,2015,75,196387
igc,FIN,2015,80,142165
igc,FIN,2015,85,90271
igc,FIN,2015,90,35227
igc,FIN,2015,95,6625
igc,FIN,2015,100,727
igc,FIN,2020,0,305370
igc,FIN,2020,5,302235
igc,FIN,2020,10,305515
igc,FIN,2020,15,294062
igc,FIN,2020,20,307028
igc,FIN,2020,25,339392
igc,FIN,2020,30,329287
igc,FIN,2020,35,342722
igc,FIN,2020,40,333059
igc,FIN,2020,45,303580
igc,FIN,2020,50,348153
igc,FIN,2020,55,362873
igc,FIN,2020,60,356733
igc,FIN,2020,65,357783
igc,FIN,2020,70,353011
igc,FIN,2020,75,215023
igc,FIN,2020,80,162357
igc,FIN,2020,85,98613
igc,FIN,2020,90,46443
igc,FIN,2020,95,12340
igc,FIN,2020,100,2959
igc,FIN,2025,0,302155
igc,FIN,2025,5,309777
igc,FIN,2025,10,305126
igc,FIN,2025,15,308622
igc,FIN,2025,20,296045
igc,FIN,2025,25,308518
igc,FIN,2025,30,340367
igc,FIN,2025,35,328461
igc,FIN,2025,40,340465
igc,FIN,2025,45,330538
igc,FIN,2025,50,300497
igc,FIN,2025,55,343163
igc,FIN,2025,60,354517
igc,FIN,2025,65,343012
igc,FIN,2025,70,336308
igc,FIN,2025,75,318639
igc,FIN,2025,80,178052
igc,FIN,2025,85,113158
igc,FIN,2025,90,49912
igc,FIN,2025,95,14736
igc,FIN,2025,100,3431
igc,FIN,2030,0,298096
igc,FIN,2030,5,306995
igc,FIN,2030,10,313839
igc,FIN,2030,15,309103
igc,FIN,2030,20,311204
igc,FIN,2030,25,297951
igc,FIN,2030,30,310115
igc,FIN,2030,35,340985
igc,FIN,2030,40,327784
igc,FIN,2030,45,338284
igc,FIN,2030,50,327381
igc,FIN,2030,55,296251
igc,FIN,2030,60,335695
igc,FIN,2030,65,341960
igc,FIN,2030,70,324403
igc,FIN,2030,75,306984
igc,FIN,2030,80,269846
igc,FIN,2030,85,127291
igc,FIN,2030,90,59109
igc,FIN,2030,95,16304
igc,FIN,2030,100,3848
igc,FIN,2035,0,293462
igc,FIN,2035,5,303685
igc,FIN,2035,10,311442
igc,FIN,2035,15,318081
igc,FIN,2035,20,312456
igc,FIN,2035,25,313609
igc,FIN,2035,30,299828
igc,FIN,2035,35,311275
igc,FIN,2035,40,341476
igc,FIN,2035,45,326937
igc,FIN,2035,50,335522
igc,FIN,2035,55,323182
igc,FIN,2035,60,290148
igc,FIN,2035,65,324979
igc,FIN,2035,70,325559
igc,FIN,2035,75,298856
igc,FIN,2035,80,264796
igc,FIN,2035,85,199790
igc,FIN,2035,90,69049
igc,FIN,2035,95,19757
igc,FIN,2035,100,4163
igc,FIN,2040,0,295070
igc,FIN,2040,5,299598
igc,FIN,2040,10,308663
igc,FIN,2040,15,316055
igc,FIN,2040,20,321654
igc,FIN,2040,25,315586
igc,FIN,2040,30,315960
igc,FIN,2040,35,301221
igc,FIN,2040,40,312288
igc,FIN,2040,45,341645
igc,FIN,2040,50,325455
igc,FIN,2040,55,331912
igc,FIN,2040,60,317366
igc,FIN,2040,65,281795
igc,FIN,2040,70,311385
igc,FIN,2040,75,303142
igc,FIN,2040,80,261935
igc,FIN,2040,85,201899
igc,FIN,2040,90,113584
igc,FIN,2040,95,23862
igc,FIN,2040,100,4779
igc,FIN,2045,0,301408
igc,FIN,2045,5,302033
igc,FIN,2045,10,305119
igc,FIN,2045,15,313756
igc,FIN,2045,20,320032
igc,FIN,2045,25,324991
igc,FIN,2045,30,318621
igc,FIN,2045,35,317811
igc,FIN,2045,40,302438
igc,FIN,2045,45,312971
igc,FIN,2045,50,341065
igc,FIN,2045,55,323146
igc,FIN,2045,60,326862
igc,FIN,2045,65,309429
igc,FIN,2045,70,271431
igc,FIN,2045,75,292739
igc,FIN,2045,80,270475
igc,FIN,2045,85,204913
igc,FIN,2045,90,119761
igc,FIN,2045,95,40846
igc,FIN,2045,100,5601
igc,FIN,2050,0,306973
igc,FIN,2050,5,308810
igc,FIN,2050,10,308017
igc,FIN,2050,15,310541
igc,FIN,2050,20,318042
igc,FIN,2050,25,323605
igc,FIN,2050,30,328062
igc,FIN,2050,35,320986
igc,FIN,2050,40,319258
igc,FIN,2050,45,303200
igc,FIN,2050,50,312884
igc,FIN,2050,55,339471
igc,FIN,2050,60,319455
igc,FIN,2050,65,319953
igc,FIN,2050,70,299757
igc,FIN,2050,75,256940
igc,FIN,2050,80,265387
igc,FIN,2050,85,217804
igc,FIN,2050,90,126467
igc,FIN,2050,95,45267
igc,FIN,2050,100,8724
igc,FRA,2015,0,3985608
igc,FRA,2015,5,4163481
igc,FRA,2015,10,4169454
igc,FRA,2015,15,3988701
igc,FRA,2015,20,3837977
igc,FRA,2015,25,3944549
igc,FRA,2015,30,4115164
igc,FRA,2015,35,4019344
igc,FRA,2015,40,4525734
igc,FRA,2015,45,4533967
igc,FRA,2015,50,4501617
igc,FRA,2015,55,4252381
igc,FRA,2015,60,4058831
igc,FRA,2015,65,3625309
igc,FRA,2015,70,2416342
igc,FRA,2015,75,2205159
igc,FRA,2015,80,1886149
igc,FRA,2015,85,1243928
igc,FRA,2015,90,581696
igc,FRA,2015,95,97224
igc,FRA,2015,100,23451
igc,FRA,2020,0,4196246
igc,FRA,2020,5,4138519
igc,FRA,2020,10,4293015
igc,FRA,2020,15,4281736
igc,FRA,2020,20,4081208
igc,FRA,2020,25,3919902
igc,FRA,2020,30,4012249
igc,FRA,2020,35,4164832
igc,FRA,2020,40,4042590
igc,FRA,2020,45,4510037
igc,FRA,2020,50,4473147
igc,FRA,2020,55,4389299
igc,FRA,2020,60,4097233
igc,FRA,2020,65,3866261
igc,FRA,2020,70,3389571
igc,FRA,2020,75,2165334
igc,FRA,2020,80,1839276
igc,FRA,2020,85,1354181
igc,FRA,2020,90,671910
igc,FRA,2020,95,198866
igc,FRA,2020,100,20208
igc,FRA,2025,0,4170751
igc,FRA,2025,5,4320504
igc,FRA,2025,10,4257757
igc,FRA,2025,15,4391590
igc,FRA,2025,20,4356622
igc,FRA,2025,25,4146876
igc,FRA,2025,30,3978005
igc,FRA,2025,35,4059427
igc,FRA,2025,40,4185119
igc,FRA,2025,45,4036506
igc,FRA,2025,50,4461725
igc,FRA,2025,55,4378184
igc,FRA,2025,60,4238132
igc,FRA,2025,65,3897283
igc,FRA,2025,70,3616452
igc,FRA,2025,75,3062495
igc,FRA,2025,80,1830352
igc,FRA,2025,85,1353355
igc,FRA,2025,90,757419
igc,FRA,2025,95,237630
igc,FRA,2025,100,38248
igc,FRA,2030,0,4252885
igc,FRA,2030,5,4298951
igc,FRA,2030,10,4427772
igc,FRA,2030,15,4359027
igc,FRA,2030,20,4469433
igc,FRA,2030,25,4417207
igc,FRA,2030,30,4201134
igc,FRA,2030,35,4027335
igc,FRA,2030,40,4090997
igc,FRA,2030,45,4187956
igc,FRA,2030,50,4009665
igc,FRA,2030,55,4385053
igc,FRA,2030,60,4249372
igc,FRA,2030,65,4059754
igc,FRA,2030,70,3673609
igc,FRA,2030,75,3305298
igc,FRA,2030,80,2647227
igc,FRA,2030,85,1383029
igc,FRA,2030,90,785389
igc,FRA,2030,95,281439
igc,FRA,2030,100,48986
igc,FRA,2035,0,4388058
igc,FRA,2035,5,4382073
igc,FRA,2035,10,4408838
igc,FRA,2035,15,4518570
igc,FRA,2035,20,4439323
igc,FRA,2035,25,4532227
igc,FRA,2035,30,4466240
igc,FRA,2035,35,4245998
igc,FRA,2035,40,4059895
igc,FRA,2035,45,4103444
igc,FRA,2035,50,4168981
igc,FRA,2035,55,3956429
igc,FRA,2035,60,4274585
igc,FRA,2035,65,4094060
igc,FRA,2035,70,3858280
igc,FRA,2035,75,3390370
igc,FRA,2035,80,2909947
igc,FRA,2035,85,2068479
igc,FRA,2035,90,834476
igc,FRA,2035,95,305826
igc,FRA,2035,100,61098
igc,FRA,2040,0,4512109
igc,FRA,2040,5,4519200
igc,FRA,2040,10,4492828
igc,FRA,2040,15,4502194
igc,FRA,2040,20,4590580
igc,FRA,2040,25,4504405
igc,FRA,2040,30,4583297
igc,FRA,2040,35,4504764
igc,FRA,2040,40,4275285
igc,FRA,2040,45,4074119
igc,FRA,2040,50,4094742
igc,FRA,2040,55,4124365
igc,FRA,2040,60,3873792
igc,FRA,2040,65,4140341
igc,FRA,2040,70,3919446
igc,FRA,2040,75,3597576
igc,FRA,2040,80,3030844
igc,FRA,2040,85,2341997
igc,FRA,2040,90,1309236
igc,FRA,2040,95,341671
igc,FRA,2040,100,70328
igc,FRA,2045,0,4600076
igc,FRA,2045,5,4648780
igc,FRA,2045,10,4632675
igc,FRA,2045,15,4588105
igc,FRA,2045,20,4578207
igc,FRA,2045,25,4649661
igc,FRA,2045,30,4558471
igc,FRA,2045,35,4623490
igc,FRA,2045,40,4529736
igc,FRA,2045,45,4288314
igc,FRA,2045,50,4069292
igc,FRA,2045,55,4062696
igc,FRA,2045,60,4052443
igc,FRA,2045,65,3772011
igc,FRA,2045,70,3990669
igc,FRA,2045,75,3687932
igc,FRA,2045,80,3264737
igc,FRA,2045,85,2500379
igc,FRA,2045,90,1551060
igc,FRA,2045,95,569749
igc,FRA,2045,100,82936
igc,FRA,2050,0,4659125
igc,FRA,2050,5,4737153
igc,FRA,2050,10,4761347
igc,FRA,2050,15,4724902
igc,FRA,2050,20,4661120
igc,FRA,2050,25,4636224
igc,FRA,2050,30,4694123
igc,FRA,2050,35,4595204
igc,FRA,2050,40,4645618
igc,FRA,2050,45,4535295
igc,FRA,2050,50,4279512
igc,FRA,2050,55,4038756
igc,FRA,2050,60,4001936
igc,FRA,2050,65,3960301
igc,FRA,2050,70,3656077
igc,FRA,2050,75,3785111
igc,FRA,2050,80,3390912
igc,FRA,2050,85,2757861
igc,FRA,2050,90,1721920
igc,FRA,2050,95,717787
igc,FRA,2050,100,143568
igc,GBR,2015,0,4029036
igc,GBR,2015,5,3883742
igc,GBR,2015,10,3528860
igc,GBR,2015,15,3825836
igc,GBR,2015,20,4372625
igc,GBR,2015,25,4464830
igc,GBR,2015,30,4259072
igc,GBR,2015,35,3845337
igc,GBR,2015,40,4195644
igc,GBR,2015,45,4586540
igc,GBR,2015,50,4484422
igc,GBR,2015,55,3872966
igc,GBR,2015,60,3525637
igc,GBR,2015,65,3592840
igc,GBR,2015,70,2684367
igc,GBR,2015,75,2139975
igc,GBR,2015,80,1581690
igc,GBR,2015,85,963777
igc,GBR,2015,90,439377
igc,GBR,2015,95,90764
igc,GBR,2015,100,13682
igc,GBR,2020,0,4266709
igc,GBR,2020,5,4182089
igc,GBR,2020,10,4020650
igc,GBR,2020,15,3654363
igc,GBR,2020,20,3921147
igc,GBR,2020,25,4421601
igc,GBR,2020,30,4473723
igc,GBR,2020,35,4233796
igc,GBR,2020,40,3829649
igc,GBR,2020,45,4177668
igc,GBR,2020,50,4544968
igc,GBR,2020,55,4409450
igc,GBR,2020,60,3772876
igc,GBR,2020,65,3380111
igc,GBR,2020,70,3336885
igc,GBR,2020,75,2353175
igc,GBR,2020,80,1704982
igc,GBR,2020,85,1058665
igc,GBR,2020,90,481135
igc,GBR,2020,95,136965
igc,GBR,2020,100,17109
igc,GBR,2025,0,4161670
igc,GBR,2025,5,4396850
igc,GBR,2025,10,4298626
igc,GBR,2025,15,4121383
igc,GBR,2025,20,3736371
igc,GBR,2025,25,3985004
igc,GBR,2025,30,4444337
igc,GBR,2025,35,4442970
igc,GBR,2025,40,4185518
igc,GBR,2025,45,3786056
igc,GBR,2025,50,4122720
igc,GBR,2025,55,4459215
igc,GBR,2025,60,4279704
igc,GBR,2025,65,3606439
igc,GBR,2025,70,3150551
igc,GBR,2025,75,2953092
igc,GBR,2025,80,1899731
igc,GBR,2025,85,1161906
igc,GBR,2025,90,536307
igc,GBR,2025,95,156931
igc,GBR,2025,100,26899
igc,GBR,2030,0,4041485
igc,GBR,2030,5,4299977
igc,GBR,2030,10,4507188
igc,GBR,2030,15,4396120
igc,GBR,2030,20,4199936
igc,GBR,2030,25,3802329
igc,GBR,2030,30,4035107
igc,GBR,2030,35,4448387
igc,GBR,2030,40,4404632
igc,GBR,2030,45,4128428
igc,GBR,2030,50,3729348
igc,GBR,2030,55,4048121
igc,GBR,2030,60,4339884
igc,GBR,2030,65,4104647
igc,GBR,2030,70,3385003
igc,GBR,2030,75,2820565
igc,GBR,2030,80,2438470
igc,GBR,2030,85,1331535
igc,GBR,2030,90,608019
igc,GBR,2030,95,176690
igc,GBR,2030,100,30085
igc,GBR,2035,0,4018623
igc,GBR,2035,5,4190435
igc,GBR,2035,10,4421333
igc,GBR,2035,15,4603741
igc,GBR,2035,20,4475371
igc,GBR,2035,25,4265345
igc,GBR,2035,30,3857532
igc,GBR,2035,35,4074408
igc,GBR,2035,40,4442937
igc,GBR,2035,45,4359663
igc,GBR,2035,50,4064030
igc,GBR,2035,55,3660476
igc,GBR,2035,60,3947635
igc,GBR,2035,65,4182074
igc,GBR,2035,70,3877924
igc,GBR,2035,75,3064749
igc,GBR,2035,80,2372635
igc,GBR,2035,85,1762816
igc,GBR,2035,90,724500
igc,GBR,2035,95,211244
igc,GBR,2035,100,35250
igc,GBR,2040,0,4147832
igc,GBR,2040,5,4178141
igc,GBR,2040,10,4322705
igc,GBR,2040,15,4529568
igc,GBR,2040,20,4683935
igc,GBR,2040,25,4543111
igc,GBR,2040,30,4321545
igc,GBR,2040,35,3903495
igc,GBR,2040,40,4101898
igc,GBR,2040,45,4428399
igc,GBR,2040,50,4308433
igc,GBR,2040,55,3991781
igc,GBR,2040,60,3573818
igc,GBR,2040,65,3817246
igc,GBR,2040,70,3979274
igc,GBR,2040,75,3549730
igc,GBR,2040,80,2626653
igc,GBR,2040,85,1764842
igc,GBR,2040,90,998981
igc,GBR,2040,95,263194
igc,GBR,2040,100,43996
igc,GBR,2045,0,4362037
igc,GBR,2045,5,4318605
igc,GBR,2045,10,4320329
igc,GBR,2045,15,4441397
igc,GBR,2045,20,4621310
igc,GBR,2045,25,4753361
igc,GBR,2045,30,4602131
igc,GBR,2045,35,4368020
igc,GBR,2045,40,3938359
igc,GBR,2045,45,4117758
igc,GBR,2045,50,4404666
igc,GBR,2045,55,4249289
igc,GBR,2045,60,3904536
igc,GBR,2045,65,3464996
igc,GBR,2045,70,3650224
igc,GBR,2045,75,3677124
igc,GBR,2045,80,3094877
igc,GBR,2045,85,2012199
igc,GBR,2045,90,1041316
igc,GBR,2045,95,381846
igc,GBR,2045,100,57121
igc,GBR,2050,0,4527018
igc,GBR,2050,5,4537741
igc,GBR,2050,10,4464085
igc,GBR,2050,15,4441441
igc,GBR,2050,20,4536790
igc,GBR,2050,25,4695558
igc,GBR,2050,30,4808778
igc,GBR,2050,35,4644774
igc,GBR,2050,40,4397757
igc,GBR,2050,45,3956488
igc,GBR,2050,50,4116945
igc,GBR,2050,55,4365564
igc,GBR,2050,60,4171253
igc,GBR,2050,65,3794572
igc,GBR,2050,70,3325402
igc,GBR,2050,75,3389453
igc,GBR,2050,80,3253789
igc,GBR,2050,85,2435265
igc,GBR,2050,90,1239422
igc,GBR,2050,95,419309
igc,GBR,2050,100,86220
igc,GRC,2015,0,503182
igc,GRC,2015,5,554940
igc,GRC,2015,10,540664
igc,GRC,2015,15,548622
igc,GRC,2015,20,596361
igc,GRC,2015,25,626406
igc,GRC,2015,30,763905
igc,GRC,2015,35,820738
igc,GRC,2015,40,789406
igc,GRC,2015,45,785018
igc,GRC,2015,50,719883
igc,GRC,2015,55,690372
igc,GRC,2015,60,619574
igc,GRC,2015,65,594975
igc,GRC,2015,70,483644
igc,GRC,2015,75,489621
igc,GRC,2015,80,376511
igc,GRC,2015,85,211435
igc,GRC,2015,90,65851
igc,GRC,2015,95,15281
igc,GRC,2015,100,5258
igc,GRC,2020,0,494048
igc,GRC,2020,5,512223
igc,GRC,2020,10,561378
igc,GRC,2020,15,547343
igc,GRC,2020,20,553044
igc,GRC,2020,25,595519
igc,GRC,2020,30,624102
igc,GRC,2020,35,752740
igc,GRC,2020,40,802860
igc,GRC,2020,45,772717
igc,GRC,2020,50,769489
igc,GRC,2020,55,705360
igc,GRC,2020,60,671113
igc,GRC,2020,65,593757
igc,GRC,2020,70,552767
igc,GRC,2020,75,423795
igc,GRC,2020,80,382211
igc,GRC,2020,85,241587
igc,GRC,2020,90,101062
igc,GRC,2020,95,21504
igc,GRC,2020,100,4806
igc,GRC,2025,0,450642
igc,GRC,2025,5,501772
igc,GRC,2025,10,518470
igc,GRC,2025,15,566393
igc,GRC,2025,20,550639
igc,GRC,2025,25,555265
igc,GRC,2025,30,593660
igc,GRC,2025,35,618061
igc,GRC,2025,40,740665
igc,GRC,2025,45,783859
igc,GRC,2025,50,752815
igc,GRC,2025,55,747547
igc,GRC,2025,60,681110
igc,GRC,2025,65,637021
igc,GRC,2025,70,548323
igc,GRC,2025,75,485884
igc,GRC,2025,80,340162
igc,GRC,2025,85,260348
igc,GRC,2025,90,124940
igc,GRC,2025,95,35250
igc,GRC,2025,100,5875
igc,GRC,2030,0,420299
igc,GRC,2030,5,458554
igc,GRC,2030,10,507580
igc,GRC,2030,15,524129
igc,GRC,2030,20,569503
igc,GRC,2030,25,552459
igc,GRC,2030,30,556175
igc,GRC,2030,35,588811
igc,GRC,2030,40,611520
igc,GRC,2030,45,727817
igc,GRC,2030,50,763297
igc,GRC,2030,55,729737
igc,GRC,2030,60,720185
igc,GRC,2030,65,648199
igc,GRC,2030,70,592062
igc,GRC,2030,75,488022
igc,GRC,2030,80,398313
igc,GRC,2030,85,239553
igc,GRC,2030,90,141882
igc,GRC,2030,95,46077
igc,GRC,2030,100,9091
igc,GRC,2035,0,404321
igc,GRC,2035,5,428239
igc,GRC,2035,10,464602
igc,GRC,2035,15,512210
igc,GRC,2035,20,527950
igc,GRC,2035,25,571273
igc,GRC,2035,30,553123
igc,GRC,2035,35,554461
igc,GRC,2035,40,583131
igc,GRC,2035,45,603778
igc,GRC,2035,50,713032
igc,GRC,2035,55,740281
igc,GRC,2035,60,702634
igc,GRC,2035,65,685730
igc,GRC,2035,70,606148
igc,GRC,2035,75,533130
igc,GRC,2035,80,408132
igc,GRC,2035,85,289830
igc,GRC,2035,90,136720
igc,GRC,2035,95,55680
igc,GRC,2035,100,12376
igc,GRC,2040,0,396115
igc,GRC,2040,5,412401
igc,GRC,2040,10,434723
igc,GRC,2040,15,470005
igc,GRC,2040,20,515673
igc,GRC,2040,25,530891
igc,GRC,2040,30,572417
igc,GRC,2040,35,552052
igc,GRC,2040,40,552049
igc,GRC,2040,45,576896
igc,GRC,2040,50,594728
igc,GRC,2040,55,696303
igc,GRC,2040,60,714652
igc,GRC,2040,65,670625
igc,GRC,2040,70,644491
igc,GRC,2040,75,552145
igc,GRC,2040,80,454916
igc,GRC,2040,85,306200
igc,GRC,2040,90,173073
igc,GRC,2040,95,56787
igc,GRC,2040,100,15851
igc,GRC,2045,0,386193
igc,GRC,2045,5,404702
igc,GRC,2045,10,419160
igc,GRC,2045,15,440627
igc,GRC,2045,20,474327
igc,GRC,2045,25,518450
igc,GRC,2045,30,533190
igc,GRC,2045,35,572049
igc,GRC,2045,40,550341
igc,GRC,2045,45,548728
igc,GRC,2045,50,569452
igc,GRC,2045,55,583914
igc,GRC,2045,60,677022
igc,GRC,2045,65,685028
igc,GRC,2045,70,633623
igc,GRC,2045,75,593180
igc,GRC,2045,80,480008
igc,GRC,2045,85,352040
igc,GRC,2045,90,190852
igc,GRC,2045,95,75886
igc,GRC,2045,100,17521
igc,GRC,2050,0,370383
igc,GRC,2050,5,395115
igc,GRC,2050,10,411734
igc,GRC,2050,15,425250
igc,GRC,2050,20,445312
igc,GRC,2050,25,477781
igc,GRC,2050,30,520565
igc,GRC,2050,35,533831
igc,GRC,2050,40,570899
igc,GRC,2050,45,547682
igc,GRC,2050,50,543930
igc,GRC,2050,55,560346
igc,GRC,2050,60,570787
igc,GRC,2050,65,653999
igc,GRC,2050,70,651374
igc,GRC,2050,75,587906
igc,GRC,2050,80,524424
igc,GRC,2050,85,382226
igc,GRC,2050,90,229316
igc,GRC,2050,95,88272
igc,GRC,2050,100,24041
igc,HRV,2015,0,206905
igc,HRV,2015,5,213106
igc,HRV,2015,10,208485
igc,HRV,2015,15,245122
igc,HRV,2015,20,247608
igc,HRV,2015,25,262489
igc,HRV,2015,30,288885
igc,HRV,2015,35,289527
igc,HRV,2015,40,271786
igc,HRV,2015,45,289789
igc,HRV,2015,50,297131
igc,HRV,2015,55,304496
igc,HRV,2015,60,279875
igc,HRV,2015,65,221413
igc,HRV,2015,70,193992
igc,HRV,2015,75,170115
igc,HRV,2015,80,117699
igc,HRV,2015,85,52366
igc,HRV,2015,90,15547
igc,HRV,2015,95,1662
igc,HRV,2015,100,272
igc,HRV,2020,0,196162
igc,HRV,2020,5,204247
igc,HRV,2020,10,210287
igc,HRV,2020,15,206733
igc,HRV,2020,20,242716
igc,HRV,2020,25,245066
igc,HRV,2020,30,260026
igc,HRV,2020,35,283794
igc,HRV,2020,40,283208
igc,HRV,2020,45,265423
igc,HRV,2020,50,279764
igc,HRV,2020,55,284052
igc,HRV,2020,60,287240
igc,HRV,2020,65,258995
igc,HRV,2020,70,195164
igc,HRV,2020,75,157649
igc,HRV,2020,80,122433
igc,HRV,2020,85,70133
igc,HRV,2020,90,24449
igc,HRV,2020,95,6405
igc,HRV,2020,100,2242
igc,HRV,2025,0,185168
igc,HRV,2025,5,195543
igc,HRV,2025,10,202141
igc,HRV,2025,15,209241
igc,HRV,2025,20,205241
igc,HRV,2025,25,240537
igc,HRV,2025,30,242801
igc,HRV,2025,35,256203
igc,HRV,2025,40,278419
igc,HRV,2025,45,276362
igc,HRV,2025,50,257926
igc,HRV,2025,55,268016
igc,HRV,2025,60,267379
igc,HRV,2025,65,263610
igc,HRV,2025,70,230059
igc,HRV,2025,75,162340
igc,HRV,2025,80,115297
igc,HRV,2025,85,72344
igc,HRV,2025,90,30039
igc,HRV,2025,95,7524
igc,HRV,2025,100,2565
igc,HRV,2030,0,172808
igc,HRV,2030,5,184766
igc,HRV,2030,10,194696
igc,HRV,2030,15,201497
igc,HRV,2030,20,208080
igc,HRV,2030,25,203835
igc,HRV,2030,30,238336
igc,HRV,2030,35,239092
igc,HRV,2030,40,252082
igc,HRV,2030,45,272562
igc,HRV,2030,50,268493
igc,HRV,2030,55,248609
igc,HRV,2030,60,253608
igc,HRV,2030,65,247081
igc,HRV,2030,70,236035
igc,HRV,2030,75,195645
igc,HRV,2030,80,123270
igc,HRV,2030,85,70681
igc,HRV,2030,90,32700
igc,HRV,2030,95,9355
igc,HRV,2030,100,2767
igc,HRV,2035,0,161490
igc,HRV,2035,5,173041
igc,HRV,2035,10,184266
igc,HRV,2035,15,194397
igc,HRV,2035,20,200785
igc,HRV,2035,25,207007
igc,HRV,2035,30,202482
igc,HRV,2035,35,234779
igc,HRV,2035,40,235251
igc,HRV,2035,45,247528
igc,HRV,2035,50,265800
igc,HRV,2035,55,259166
igc,HRV,2035,60,236983
igc,HRV,2035,65,236292
igc,HRV,2035,70,223427
igc,HRV,2035,75,203179
igc,HRV,2035,80,152998
igc,HRV,2035,85,79339
igc,HRV,2035,90,33688
igc,HRV,2035,95,10655
igc,HRV,2035,100,3103
igc,HRV,2040,0,152618
igc,HRV,2040,5,161818
igc,HRV,2040,10,172851
igc,HRV,2040,15,184229
igc,HRV,2040,20,193876
igc,HRV,2040,25,200017
igc,HRV,2040,30,205856
igc,HRV,2040,35,199789
igc,HRV,2040,40,230931
igc,HRV,2040,45,230925
igc,HRV,2040,50,242010
igc,HRV,2040,55,257531
igc,HRV,2040,60,247646
igc,HRV,2040,65,222576
igc,HRV,2040,70,215909
igc,HRV,2040,75,194880
igc,HRV,2040,80,162156
igc,HRV,2040,85,102683
igc,HRV,2040,90,40157
igc,HRV,2040,95,11590
igc,HRV,2040,100,3413
igc,HRV,2045,0,147089
igc,HRV,2045,5,153445
igc,HRV,2045,10,161837
igc,HRV,2045,15,173109
igc,HRV,2045,20,183968
igc,HRV,2045,25,193302
igc,HRV,2045,30,199175
igc,HRV,2045,35,203437
igc,HRV,2045,40,196946
igc,HRV,2045,45,226715
igc,HRV,2045,50,225852
igc,HRV,2045,55,235223
igc,HRV,2045,60,247393
igc,HRV,2045,65,233774
igc,HRV,2045,70,205474
igc,HRV,2045,75,191345
igc,HRV,2045,80,158911
igc,HRV,2045,85,112539
igc,HRV,2045,90,54863
igc,HRV,2045,95,14551
igc,HRV,2045,100,3705
igc,HRV,2050,0,141545
igc,HRV,2050,5,148038
igc,HRV,2050,10,153721
igc,HRV,2050,15,162345
igc,HRV,2050,20,173124
igc,HRV,2050,25,183609
igc,HRV,2050,30,192624
igc,HRV,2050,35,197084
igc,HRV,2050,40,200836
igc,HRV,2050,45,193800
igc,HRV,2050,50,221882
igc,HRV,2050,55,219828
igc,HRV,2050,60,226930
igc,HRV,2050,65,235167
igc,HRV,2050,70,217520
igc,HRV,2050,75,184557
igc,HRV,2050,80,159657
igc,HRV,2050,85,114115
igc,HRV,2050,90,63032
igc,HRV,2050,95,20828
igc,HRV,2050,100,4428
igc,HUN,2015,0,452107
igc,HUN,2015,5,494487
igc,HUN,2015,10,480381
igc,HUN,2015,15,521129
igc,HUN,2015,20,622723
igc,HUN,2015,25,608958
igc,HUN,2015,30,638644
igc,HUN,2015,35,830272
igc,HUN,2015,40,748293
igc,HUN,2015,45,671299
igc,HUN,2015,50,591587
igc,HUN,2015,55,693184
igc,HUN,2015,60,706184
igc,HUN,2015,65,549543
igc,HUN,2015,70,459859
igc,HUN,2015,75,331323
igc,HUN,2015,80,236859
igc,HUN,2015,85,125900
igc,HUN,2015,90,45591
igc,HUN,2015,95,6524
igc,HUN,2015,100,1448
igc,HUN,2020,0,424607
igc,HUN,2020,5,450920
igc,HUN,2020,10,493382
igc,HUN,2020,15,480468
igc,HUN,2020,20,519847
igc,HUN,2020,25,620126
igc,HUN,2020,30,606914
igc,HUN,2020,35,636084
igc,HUN,2020,40,821008
igc,HUN,2020,45,733344
igc,HUN,2020,50,648978
igc,HUN,2020,55,562391
igc,HUN,2020,60,645138
igc,HUN,2020,65,641292
igc,HUN,2020,70,481524
igc,HUN,2020,75,376844
igc,HUN,2020,80,240418
igc,HUN,2020,85,138159
igc,HUN,2020,90,53136
igc,HUN,2020,95,13116
igc,HUN,2020,100,2876
igc,HUN,2025,0,395502
igc,HUN,2025,5,426067
igc,HUN,2025,10,450274
igc,HUN,2025,15,493763
igc,HUN,2025,20,480314
igc,HUN,2025,25,518747
igc,HUN,2025,30,617511
igc,HUN,2025,35,604290
igc,HUN,2025,40,632023
igc,HUN,2025,45,808481
igc,HUN,2025,50,713369
igc,HUN,2025,55,619933
igc,HUN,2025,60,525070
igc,HUN,2025,65,585358
igc,HUN,2025,70,563214
igc,HUN,2025,75,396569
igc,HUN,2025,80,271136
igc,HUN,2025,85,142779
igc,HUN,2025,90,59681
igc,HUN,2025,95,15035
igc,HUN,2025,100,3619
igc,HUN,2030,0,368634
igc,HUN,2030,5,397096
igc,HUN,2030,10,427357
igc,HUN,2030,15,450932
igc,HUN,2030,20,493801
igc,HUN,2030,25,480069
igc,HUN,2030,30,517550
igc,HUN,2030,35,613601
igc,HUN,2030,40,600753
igc,HUN,2030,45,625202
igc,HUN,2030,50,788735
igc,HUN,2030,55,684119
igc,HUN,2030,60,582030
igc,HUN,2030,65,481051
igc,HUN,2030,70,520677
igc,HUN,2030,75,475193
