scenario,dest,year,sex,nativity,pop
recovery-in-europe,LTU,2035,f,non-eu,99047
recovery-in-europe,LTU,2035,m,eu,12025
recovery-in-europe,LTU,2035,m,native,1158412
recovery-in-europe,LTU,2035,m,non-eu,89396
recovery-in-europe,LTU,2040,f,eu,12830
recovery-in-europe,LTU,2040,f,native,1308265
recovery-in-europe,LTU,2040,f,non-eu,109841
recovery-in-europe,LTU,2040,m,eu,12218
recovery-in-europe,LTU,2040,m,native,1132221
recovery-in-europe,LTU,2040,m,non-eu,103913
recovery-in-europe,LTU,2045,f,eu,12945
recovery-in-europe,LTU,2045,f,native,1278346
recovery-in-europe,LTU,2045,f,non-eu,122923
recovery-in-europe,LTU,2045,m,eu,12439
recovery-in-europe,LTU,2045,m,native,1110441
recovery-in-europe,LTU,2045,m,non-eu,121527
recovery-in-europe,LTU,2050,f,eu,12762
recovery-in-europe,LTU,2050,f,native,1251070
recovery-in-europe,LTU,2050,f,non-eu,138921
recovery-in-europe,LTU,2050,m,eu,12411
recovery-in-europe,LTU,2050,m,native,1092095
recovery-in-europe,LTU,2050,m,non-eu,142946
recovery-in-europe,LUX,2015,f,eu,90996
recovery-in-europe,LUX,2015,f,native,138369
recovery-in-europe,LUX,2015,f,non-eu,23119
recovery-in-europe,LUX,2015,m,eu,94754
recovery-in-europe,LUX,2015,m,native,140422
recovery-in-europe,LUX,2015,m,non-eu,20956
recovery-in-europe,LUX,2020,f,eu,94449
recovery-in-europe,LUX,2020,f,native,150048
recovery-in-europe,LUX,2020,f,non-eu,40771
recovery-in-europe,LUX,2020,m,eu,99436
recovery-in-europe,LUX,2020,m,native,152636
recovery-in-europe,LUX,2020,m,non-eu,39223
recovery-in-europe,LUX,2025,f,eu,95973
recovery-in-europe,LUX,2025,f,native,161594
recovery-in-europe,LUX,2025,f,non-eu,55845
recovery-in-europe,LUX,2025,m,eu,101729
recovery-in-europe,LUX,2025,m,native,164585
recovery-in-europe,LUX,2025,m,non-eu,54088
recovery-in-europe,LUX,2030,f,eu,96427
recovery-in-europe,LUX,2030,f,native,173630
recovery-in-europe,LUX,2030,f,non-eu,75363
recovery-in-europe,LUX,2030,m,eu,102556
recovery-in-europe,LUX,2030,m,native,176907
recovery-in-europe,LUX,2030,m,non-eu,73387
recovery-in-europe,LUX,2035,f,eu,95549
recovery-in-europe,LUX,2035,f,native,186926
recovery-in-europe,LUX,2035,f,non-eu,100088
recovery-in-europe,LUX,2035,m,eu,101733
recovery-in-europe,LUX,2035,m,native,190433
recovery-in-europe,LUX,2035,m,non-eu,97902
recovery-in-europe,LUX,2040,f,eu,93047
recovery-in-europe,LUX,2040,f,native,202084
recovery-in-europe,LUX,2040,f,non-eu,131553
recovery-in-europe,LUX,2040,m,eu,99101
recovery-in-europe,LUX,2040,m,native,205817
recovery-in-europe,LUX,2040,m,non-eu,129635
recovery-in-europe,LUX,2045,f,eu,89193
recovery-in-europe,LUX,2045,f,native,219518
recovery-in-europe,LUX,2045,f,non-eu,172124
recovery-in-europe,LUX,2045,m,eu,95029
recovery-in-europe,LUX,2045,m,native,223568
recovery-in-europe,LUX,2045,m,non-eu,171193
recovery-in-europe,LUX,2050,f,eu,84266
recovery-in-europe,LUX,2050,f,native,239596
recovery-in-europe,LUX,2050,f,non-eu,224353
recovery-in-europe,LUX,2050,m,eu,89811
recovery-in-europe,LUX,2050,m,native,244211
recovery-in-europe,LUX,2050,m,non-eu,225698
recovery-in-europe,LVA,2015,f,eu,15284
recovery-in-europe,LVA,2015,f,native,913481
recovery-in-europe,LVA,2015,f,non-eu,142200
recovery-in-europe,LVA,2015,m,eu,12026
recovery-in-europe,LVA,2015,m,native,807199
recovery-in-europe,LVA,2015,m,non-eu,88041
recovery-in-europe,LVA,2020,f,eu,15539
recovery-in-europe,LVA,2020,f,native,890326
recovery-in-europe,LVA,2020,f,non-eu,143529
recovery-in-europe,LVA,2020,m,eu,12452
recovery-in-europe,LVA,2020,m,native,786666
recovery-in-europe,LVA,2020,m,non-eu,96120
recovery-in-europe,LVA,2025,f,eu,15072
recovery-in-europe,LVA,2025,f,native,868665
recovery-in-europe,LVA,2025,f,non-eu,140239
recovery-in-europe,LVA,2025,m,eu,12374
recovery-in-europe,LVA,2025,m,native,771129
recovery-in-europe,LVA,2025,m,non-eu,100697
recovery-in-europe,LVA,2030,f,eu,14432
recovery-in-europe,LVA,2030,f,native,846464
recovery-in-europe,LVA,2030,f,non-eu,142458
recovery-in-europe,LVA,2030,m,eu,12168
recovery-in-europe,LVA,2030,m,native,754745
recovery-in-europe,LVA,2030,m,non-eu,110323
recovery-in-europe,LVA,2035,f,eu,14013
recovery-in-europe,LVA,2035,f,native,826543
recovery-in-europe,LVA,2035,f,non-eu,147906
recovery-in-europe,LVA,2035,m,eu,12156
recovery-in-europe,LVA,2035,m,native,739718
recovery-in-europe,LVA,2035,m,non-eu,123260
recovery-in-europe,LVA,2040,f,eu,13572
recovery-in-europe,LVA,2040,f,native,810487
recovery-in-europe,LVA,2040,f,non-eu,155071
recovery-in-europe,LVA,2040,m,eu,12051
recovery-in-europe,LVA,2040,m,native,727598
recovery-in-europe,LVA,2040,m,non-eu,139168
recovery-in-europe,LVA,2045,f,eu,13316
recovery-in-europe,LVA,2045,f,native,797264
recovery-in-europe,LVA,2045,f,non-eu,164226
recovery-in-europe,LVA,2045,m,eu,12079
recovery-in-europe,LVA,2045,m,native,717717
recovery-in-europe,LVA,2045,m,non-eu,159018
recovery-in-europe,LVA,2050,f,eu,13002
recovery-in-europe,LVA,2050,f,native,784838
recovery-in-europe,LVA,2050,f,non-eu,175622
recovery-in-europe,LVA,2050,m,eu,12003
recovery-in-europe,LVA,2050,m,native,708601
recovery-in-europe,LVA,2050,m,non-eu,183856
recovery-in-europe,MLT,2015,f,eu,12036
recovery-in-europe,MLT,2015,f,native,194893
recovery-in-europe,MLT,2015,f,non-eu,10638
recovery-in-europe,MLT,2015,m,eu,13107
recovery-in-europe,MLT,2015,m,native,192171
recovery-in-europe,MLT,2015,m,non-eu,12567
recovery-in-europe,MLT,2020,f,eu,13504
recovery-in-europe,MLT,2020,f,native,192746
recovery-in-europe,MLT,2020,f,non-eu,26047
recovery-in-europe,MLT,2020,m,eu,14457
recovery-in-europe,MLT,2020,m,native,190426
recovery-in-europe,MLT,2020,m,non-eu,27945
recovery-in-europe,MLT,2025,f,eu,14511
recovery-in-europe,MLT,2025,f,native,193974
recovery-in-europe,MLT,2025,f,non-eu,35443
recovery-in-europe,MLT,2025,m,eu,15421
recovery-in-europe,MLT,2025,m,native,190510
recovery-in-europe,MLT,2025,m,non-eu,39156
recovery-in-europe,MLT,2030,f,eu,15230
recovery-in-europe,MLT,2030,f,native,193951
recovery-in-europe,MLT,2030,f,non-eu,46906
recovery-in-europe,MLT,2030,m,eu,16177
recovery-in-europe,MLT,2030,m,native,189724
recovery-in-europe,MLT,2030,m,non-eu,53635
recovery-in-europe,MLT,2035,f,eu,15792
recovery-in-europe,MLT,2035,f,native,193009
recovery-in-europe,MLT,2035,f,non-eu,60847
recovery-in-europe,MLT,2035,m,eu,16806
recovery-in-europe,MLT,2035,m,native,188321
recovery-in-europe,MLT,2035,m,non-eu,72120
recovery-in-europe,MLT,2040,f,eu,15948
recovery-in-europe,MLT,2040,f,native,191505
recovery-in-europe,MLT,2040,f,non-eu,77700
recovery-in-europe,MLT,2040,m,eu,17119
recovery-in-europe,MLT,2040,m,native,186692
recovery-in-europe,MLT,2040,m,non-eu,95378
recovery-in-europe,MLT,2045,f,eu,15970
recovery-in-europe,MLT,2045,f,native,190227
recovery-in-europe,MLT,2045,f,non-eu,98145
recovery-in-europe,MLT,2045,m,eu,17251
recovery-in-europe,MLT,2045,m,native,185769
recovery-in-europe,MLT,2045,m,non-eu,124595
recovery-in-europe,MLT,2050,f,eu,15686
recovery-in-europe,MLT,2050,f,native,189965
recovery-in-europe,MLT,2050,f,non-eu,122888
recovery-in-europe,MLT,2050,m,eu,17158
recovery-in-europe,MLT,2050,m,native,186423
recovery-in-europe,MLT,2050,m,non-eu,160885
recovery-in-europe,NLD,2015,f,eu,267891
recovery-in-europe,NLD,2015,f,native,7405238
recovery-in-europe,NLD,2015,f,non-eu,640890
recovery-in-europe,NLD,2015,m,eu,231974
recovery-in-europe,NLD,2015,m,native,7335617
recovery-in-europe,NLD,2015,m,non-eu,599947
recovery-in-europe,NLD,2020,f,eu,265761
recovery-in-europe,NLD,2020,f,native,7471003
recovery-in-europe,NLD,2020,f,non-eu,740485
recovery-in-europe,NLD,2020,m,eu,237704
recovery-in-europe,NLD,2020,m,native,7439879
recovery-in-europe,NLD,2020,m,non-eu,687718
recovery-in-europe,NLD,2025,f,eu,259925
recovery-in-europe,NLD,2025,f,native,7512970
recovery-in-europe,NLD,2025,f,non-eu,848387
recovery-in-europe,NLD,2025,m,eu,239459
recovery-in-europe,NLD,2025,m,native,7564109
recovery-in-europe,NLD,2025,m,non-eu,789138
recovery-in-europe,NLD,2030,f,eu,251782
recovery-in-europe,NLD,2030,f,native,7579088
recovery-in-europe,NLD,2030,f,non-eu,973692
recovery-in-europe,NLD,2030,m,eu,237277
recovery-in-europe,NLD,2030,m,native,7673087
recovery-in-europe,NLD,2030,m,non-eu,909795
recovery-in-europe,NLD,2035,f,eu,240981
recovery-in-europe,NLD,2035,f,native,7649920
recovery-in-europe,NLD,2035,f,non-eu,1113960
recovery-in-europe,NLD,2035,m,eu,231167
recovery-in-europe,NLD,2035,m,native,7755023
recovery-in-europe,NLD,2035,m,non-eu,1048398
recovery-in-europe,NLD,2040,f,eu,227363
recovery-in-europe,NLD,2040,f,native,7717472
recovery-in-europe,NLD,2040,f,non-eu,1278244
recovery-in-europe,NLD,2040,m,eu,221260
recovery-in-europe,NLD,2040,m,native,7814511
recovery-in-europe,NLD,2040,m,non-eu,1212711
recovery-in-europe,NLD,2045,f,eu,211784
recovery-in-europe,NLD,2045,f,native,7783694
recovery-in-europe,NLD,2045,f,non-eu,1477351
recovery-in-europe,NLD,2045,m,eu,208533
recovery-in-europe,NLD,2045,m,native,7861851
recovery-in-europe,NLD,2045,m,non-eu,1414094
recovery-in-europe,NLD,2050,f,eu,195045
recovery-in-europe,NLD,2050,f,native,7860424
recovery-in-europe,NLD,2050,f,non-eu,1725530
recovery-in-europe,NLD,2050,m,eu,193891
recovery-in-europe,NLD,2050,m,native,7918817
recovery-in-europe,NLD,2050,m,non-eu,1667586
recovery-in-europe,POL,2015,f,eu,112716
recovery-in-europe,POL,2015,f,native,18775602
recovery-in-europe,POL,2015,f,non-eu,231787
recovery-in-europe,POL,2015,m,eu,93291
recovery-in-europe,POL,2015,m,native,17659805
recovery-in-europe,POL,2015,m,non-eu,150849
recovery-in-europe,POL,2020,f,eu,96278
recovery-in-europe,POL,2020,f,native,18610345
recovery-in-europe,POL,2020,f,non-eu,216417
recovery-in-europe,POL,2020,m,eu,83283
recovery-in-europe,POL,2020,m,native,17432824
recovery-in-europe,POL,2020,m,non-eu,158788
recovery-in-europe,POL,2025,f,eu,83336
recovery-in-europe,POL,2025,f,native,18383485
recovery-in-europe,POL,2025,f,non-eu,206344
recovery-in-europe,POL,2025,m,eu,74670
recovery-in-europe,POL,2025,m,native,17128703
recovery-in-europe,POL,2025,m,non-eu,167434
recovery-in-europe,POL,2030,f,eu,72649
recovery-in-europe,POL,2030,f,native,18066786
recovery-in-europe,POL,2030,f,non-eu,213032
recovery-in-europe,POL,2030,m,eu,67300
recovery-in-europe,POL,2030,m,native,16738398
recovery-in-europe,POL,2030,m,non-eu,187967
recovery-in-europe,POL,2035,f,eu,63851
recovery-in-europe,POL,2035,f,native,17682984
recovery-in-europe,POL,2035,f,non-eu,226499
recovery-in-europe,POL,2035,m,eu,61264
recovery-in-europe,POL,2035,m,native,16300906
recovery-in-europe,POL,2035,m,non-eu,213093
recovery-in-europe,POL,2040,f,eu,56476
recovery-in-europe,POL,2040,f,native,17239953
recovery-in-europe,POL,2040,f,non-eu,245734
recovery-in-europe,POL,2040,m,eu,56082
recovery-in-europe,POL,2040,m,native,15839709
recovery-in-europe,POL,2040,m,non-eu,242691
recovery-in-europe,POL,2045,f,eu,50749
recovery-in-europe,POL,2045,f,native,16743748
recovery-in-europe,POL,2045,f,non-eu,269623
recovery-in-europe,POL,2045,m,eu,51779
recovery-in-europe,POL,2045,m,native,15363058
recovery-in-europe,POL,2045,m,non-eu,276607
recovery-in-europe,POL,2050,f,eu,46271
recovery-in-europe,POL,2050,f,native,16212955
recovery-in-europe,POL,2050,f,non-eu,296327
recovery-in-europe,POL,2050,m,eu,47917
recovery-in-europe,POL,2050,m,native,14872611
recovery-in-europe,POL,2050,m,non-eu,314207
recovery-in-europe,PRT,2015,f,eu,106255
recovery-in-europe,PRT,2015,f,native,4984473
recovery-in-europe,PRT,2015,f,non-eu,345625
recovery-in-europe,PRT,2015,m,eu,91369
recovery-in-europe,PRT,2015,m,native,4524959
recovery-in-europe,PRT,2015,m,non-eu,281341
recovery-in-europe,PRT,2020,f,eu,107904
recovery-in-europe,PRT,2020,f,native,4865688
recovery-in-europe,PRT,2020,f,non-eu,393996
recovery-in-europe,PRT,2020,m,eu,91275
recovery-in-europe,PRT,2020,m,native,4414137
recovery-in-europe,PRT,2020,m,non-eu,334744
recovery-in-europe,PRT,2025,f,eu,107885
recovery-in-europe,PRT,2025,f,native,4735218
recovery-in-europe,PRT,2025,f,non-eu,450977
recovery-in-europe,PRT,2025,m,eu,89788
recovery-in-europe,PRT,2025,m,native,4286165
recovery-in-europe,PRT,2025,m,non-eu,394778
recovery-in-europe,PRT,2030,f,eu,106746
recovery-in-europe,PRT,2030,f,native,4605355
recovery-in-europe,PRT,2030,f,non-eu,524363
recovery-in-europe,PRT,2030,m,eu,87384
recovery-in-europe,PRT,2030,m,native,4160173
recovery-in-europe,PRT,2030,m,non-eu,470612
recovery-in-europe,PRT,2035,f,eu,104519
recovery-in-europe,PRT,2035,f,native,4481520
recovery-in-europe,PRT,2035,f,non-eu,616090
recovery-in-europe,PRT,2035,m,eu,84220
recovery-in-europe,PRT,2035,m,native,4042030
recovery-in-europe,PRT,2035,m,non-eu,563683
recovery-in-europe,PRT,2040,f,eu,100867
recovery-in-europe,PRT,2040,f,native,4359294
recovery-in-europe,PRT,2040,f,non-eu,731122
recovery-in-europe,PRT,2040,m,eu,80019
recovery-in-europe,PRT,2040,m,native,3928331
recovery-in-europe,PRT,2040,m,non-eu,679966
recovery-in-europe,PRT,2045,f,eu,96157
recovery-in-europe,PRT,2045,f,native,4233749
recovery-in-europe,PRT,2045,f,non-eu,876807
recovery-in-europe,PRT,2045,m,eu,75225
recovery-in-europe,PRT,2045,m,native,3816924
recovery-in-europe,PRT,2045,m,non-eu,827519
recovery-in-europe,PRT,2050,f,eu,90649
recovery-in-europe,PRT,2050,f,native,4106090
recovery-in-europe,PRT,2050,f,non-eu,1062954
recovery-in-europe,PRT,2050,m,eu,70064
recovery-in-europe,PRT,2050,m,native,3710468
recovery-in-europe,PRT,2050,m,non-eu,1017244
recovery-in-europe,ROU,2015,f,eu,53405
recovery-in-europe,ROU,2015,f,native,10026602
recovery-in-europe,ROU,2015,f,non-eu,73179
recovery-in-europe,ROU,2015,m,eu,57754
recovery-in-europe,ROU,2015,m,native,9553425
recovery-in-europe,ROU,2015,m,non-eu,78170
recovery-in-europe,ROU,2020,f,eu,54529
recovery-in-europe,ROU,2020,f,native,9723412
recovery-in-europe,ROU,2020,f,non-eu,89535
recovery-in-europe,ROU,2020,m,eu,57884
recovery-in-europe,ROU,2020,m,native,9227001
recovery-in-europe,ROU,2020,m,non-eu,97326
recovery-in-europe,ROU,2025,f,eu,54922
recovery-in-europe,ROU,2025,f,native,9440694
recovery-in-europe,ROU,2025,f,non-eu,99395
recovery-in-europe,ROU,2025,m,eu,57283
recovery-in-europe,ROU,2025,m,native,8892388
recovery-in-europe,ROU,2025,m,non-eu,109331
recovery-in-europe,ROU,2030,f,eu,54626
recovery-in-europe,ROU,2030,f,native,9168773
recovery-in-europe,ROU,2030,f,non-eu,109734
recovery-in-europe,ROU,2030,m,eu,56168
recovery-in-europe,ROU,2030,m,native,8589650
recovery-in-europe,ROU,2030,m,non-eu,122058
recovery-in-europe,ROU,2035,f,eu,54039
recovery-in-europe,ROU,2035,f,native,8912881
recovery-in-europe,ROU,2035,f,non-eu,120356
recovery-in-europe,ROU,2035,m,eu,54861
recovery-in-europe,ROU,2035,m,native,8310138
recovery-in-europe,ROU,2035,m,non-eu,134752
recovery-in-europe,ROU,2040,f,eu,52689
recovery-in-europe,ROU,2040,f,native,8658920
recovery-in-europe,ROU,2040,f,non-eu,132176
recovery-in-europe,ROU,2040,m,eu,52853
recovery-in-europe,ROU,2040,m,native,8042612
recovery-in-europe,ROU,2040,m,non-eu,148619
recovery-in-europe,ROU,2045,f,eu,50811
recovery-in-europe,ROU,2045,f,native,8397780
recovery-in-europe,ROU,2045,f,non-eu,146047
recovery-in-europe,ROU,2045,m,eu,50360
recovery-in-europe,ROU,2045,m,native,7776925
recovery-in-europe,ROU,2045,m,non-eu,164801
recovery-in-europe,ROU,2050,f,eu,48035
recovery-in-europe,ROU,2050,f,native,8129278
recovery-in-europe,ROU,2050,f,non-eu,162347
recovery-in-europe,ROU,2050,m,eu,47064
recovery-in-europe,ROU,2050,m,native,7505502
recovery-in-europe,ROU,2050,m,non-eu,184173
recovery-in-europe,SVK,2015,f,eu,71891
recovery-in-europe,SVK,2015,f,native,2633551
recovery-in-europe,SVK,2015,f,non-eu,13695
recovery-in-europe,SVK,2015,m,eu,70538
recovery-in-europe,SVK,2015,m,native,2496663
recovery-in-europe,SVK,2015,m,non-eu,14265
recovery-in-europe,SVK,2020,f,eu,67947
recovery-in-europe,SVK,2020,f,native,2635262
recovery-in-europe,SVK,2020,f,non-eu,29212
recovery-in-europe,SVK,2020,m,eu,67203
recovery-in-europe,SVK,2020,m,native,2495716
recovery-in-europe,SVK,2020,m,non-eu,29317
recovery-in-europe,SVK,2025,f,eu,63116
recovery-in-europe,SVK,2025,f,native,2624019
recovery-in-europe,SVK,2025,f,non-eu,38039
recovery-in-europe,SVK,2025,m,eu,62806
recovery-in-europe,SVK,2025,m,native,2482326
recovery-in-europe,SVK,2025,m,non-eu,38464
recovery-in-europe,SVK,2030,f,eu,58118
recovery-in-europe,SVK,2030,f,native,2597187
recovery-in-europe,SVK,2030,f,non-eu,48601
recovery-in-europe,SVK,2030,m,eu,58276
recovery-in-europe,SVK,2030,m,native,2451119
recovery-in-europe,SVK,2030,m,non-eu,49922
recovery-in-europe,SVK,2035,f,eu,53258
recovery-in-europe,SVK,2035,f,native,2558714
recovery-in-europe,SVK,2035,f,non-eu,60763
recovery-in-europe,SVK,2035,m,eu,53815
recovery-in-europe,SVK,2035,m,native,2407303
recovery-in-europe,SVK,2035,m,non-eu,63822
recovery-in-europe,SVK,2040,f,eu,48421
recovery-in-europe,SVK,2040,f,native,2512967
recovery-in-europe,SVK,2040,f,non-eu,74825
recovery-in-europe,SVK,2040,m,eu,49259
recovery-in-europe,SVK,2040,m,native,2357417
recovery-in-europe,SVK,2040,m,non-eu,80602
recovery-in-europe,SVK,2045,f,eu,43922
recovery-in-europe,SVK,2045,f,native,2462739
recovery-in-europe,SVK,2045,f,non-eu,91365
recovery-in-europe,SVK,2045,m,eu,44883
recovery-in-europe,SVK,2045,m,native,2304994
recovery-in-europe,SVK,2045,m,non-eu,101083
recovery-in-europe,SVK,2050,f,eu,39691
recovery-in-europe,SVK,2050,f,native,2408424
recovery-in-europe,SVK,2050,f,non-eu,111185
recovery-in-europe,SVK,2050,m,eu,40715
recovery-in-europe,SVK,2050,m,native,2250277
recovery-in-europe,SVK,2050,m,non-eu,126355
recovery-in-europe,SVN,2015,f,eu,33196
recovery-in-europe,SVN,2015,f,native,937491
recovery-in-europe,SVN,2015,f,non-eu,62498
recovery-in-europe,SVN,2015,m,eu,32167
recovery-in-europe,SVN,2015,m,native,887766
recovery-in-europe,SVN,2015,m,non-eu,88931
recovery-in-europe,SVN,2020,f,eu,32953
recovery-in-europe,SVN,2020,f,native,935086
recovery-in-europe,SVN,2020,f,non-eu,81915
recovery-in-europe,SVN,2020,m,eu,32502
recovery-in-europe,SVN,2020,m,native,892403
recovery-in-europe,SVN,2020,m,non-eu,105726
recovery-in-europe,SVN,2025,f,eu,32142
recovery-in-europe,SVN,2025,f,native,928952
recovery-in-europe,SVN,2025,f,non-eu,93538
recovery-in-europe,SVN,2025,m,eu,31843
recovery-in-europe,SVN,2025,m,native,890168
recovery-in-europe,SVN,2025,m,non-eu,114950
recovery-in-europe,SVN,2030,f,eu,31044
recovery-in-europe,SVN,2030,f,native,919493
recovery-in-europe,SVN,2030,f,non-eu,105647
recovery-in-europe,SVN,2030,m,eu,30885
recovery-in-europe,SVN,2030,m,native,882574
recovery-in-europe,SVN,2030,m,non-eu,125156
recovery-in-europe,SVN,2035,f,eu,29840
recovery-in-europe,SVN,2035,f,native,909598
recovery-in-europe,SVN,2035,f,non-eu,118500
recovery-in-europe,SVN,2035,m,eu,29807
recovery-in-europe,SVN,2035,m,native,872832
recovery-in-europe,SVN,2035,m,non-eu,136627
recovery-in-europe,SVN,2040,f,eu,28448
recovery-in-europe,SVN,2040,f,native,901237
recovery-in-europe,SVN,2040,f,non-eu,132837
recovery-in-europe,SVN,2040,m,eu,28527
recovery-in-europe,SVN,2040,m,native,863825
recovery-in-europe,SVN,2040,m,non-eu,150604
recovery-in-europe,SVN,2045,f,eu,27038
recovery-in-europe,SVN,2045,f,native,894367
recovery-in-europe,SVN,2045,f,non-eu,149960
recovery-in-europe,SVN,2045,m,eu,27210
recovery-in-europe,SVN,2045,m,native,856583
recovery-in-europe,SVN,2045,m,non-eu,168729
recovery-in-europe,SVN,2050,f,eu,25556
recovery-in-europe,SVN,2050,f,native,887551
recovery-in-europe,SVN,2050,f,non-eu,170919
recovery-in-europe,SVN,2050,m,eu,25785
recovery-in-europe,SVN,2050,m,native,850359
recovery-in-europe,SVN,2050,m,non-eu,192791
recovery-in-europe,SWE,2015,f,eu,260611
recovery-in-europe,SWE,2015,f,native,3958955
recovery-in-europe,SWE,2015,f,non-eu,473784
recovery-in-europe,SWE,2015,m,eu,233134
recovery-in-europe,SWE,2015,m,native,3975007
recovery-in-europe,SWE,2015,m,non-eu,467190
recovery-in-europe,SWE,2020,f,eu,246335
recovery-in-europe,SWE,2020,f,native,4028868
recovery-in-europe,SWE,2020,f,non-eu,563790
recovery-in-europe,SWE,2020,m,eu,232127
recovery-in-europe,SWE,2020,m,native,4068570
recovery-in-europe,SWE,2020,m,non-eu,545323
recovery-in-europe,SWE,2025,f,eu,230983
recovery-in-europe,SWE,2025,f,native,4107339
recovery-in-europe,SWE,2025,f,non-eu,664727
recovery-in-europe,SWE,2025,m,eu,226782
recovery-in-europe,SWE,2025,m,native,4153088
recovery-in-europe,SWE,2025,m,non-eu,635154
recovery-in-europe,SWE,2030,f,eu,215381
recovery-in-europe,SWE,2030,f,native,4182133
recovery-in-europe,SWE,2030,f,non-eu,787103
recovery-in-europe,SWE,2030,m,eu,218972
recovery-in-europe,SWE,2030,m,native,4227858
recovery-in-europe,SWE,2030,m,non-eu,747181
recovery-in-europe,SWE,2035,f,eu,199613
recovery-in-europe,SWE,2035,f,native,4260050
recovery-in-europe,SWE,2035,f,non-eu,933363
recovery-in-europe,SWE,2035,m,eu,209186
recovery-in-europe,SWE,2035,m,native,4305020
recovery-in-europe,SWE,2035,m,non-eu,884625
recovery-in-europe,SWE,2040,f,eu,183299
recovery-in-europe,SWE,2040,f,native,4358868
